ticker,company_name,sector,theme_id,theme_label,first_year,last_year,first_rate_per_10k_words,last_rate_per_10k_words,change_per_10k_words,observed_years
SBUX,Starbucks,Consumer Discretionary,integrity_and_ethics,Integrity and ethics,2016,2023,3.017572,4.347747,1.330176,8
SBUX,Starbucks,Consumer Discretionary,leadership_and_accountability,Leadership and accountability,2016,2023,29.943595,33.332729,3.389135,8
SBUX,Starbucks,Consumer Discretionary,purpose_and_identity,Purpose and identity,2016,2023,1.160604,2.717342,1.556738,8
SBUX,Starbucks,Consumer Discretionary,shareholders_and_performance,Shareholders and performance,2016,2023,60.815673,54.89031,-5.925363,8
SBUX,Starbucks,Consumer Discretionary,social_impact_and_community,Social impact and community,2016,2023,0.928484,8.333182,7.404699,8
SCHW,Charles Schwab,Financials,collaboration_and_partnership,Collaboration and partnership,2016,2024,1.265943,2.360383,1.09444,9
SCHW,Charles Schwab,Financials,customers_and_service,Customers and service,2016,2024,18.672659,25.964217,7.291558,9
SCHW,Charles Schwab,Financials,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,31.332088,53.81674,22.484651,9
SCHW,Charles Schwab,Financials,employees_and_workplace,Employees and workplace,2016,2024,24.369402,34.461597,10.092194,9
SCHW,Charles Schwab,Financials,environment_and_sustainability,Environment and sustainability,2016,2024,1.898914,6.609073,4.710159,9
SCHW,Charles Schwab,Financials,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,4.114315,5.192843,1.078529,9
SCHW,Charles Schwab,Financials,innovation_and_excellence,Innovation and excellence,2016,2024,0.632971,1.41623,0.783259,9
SCHW,Charles Schwab,Financials,integrity_and_ethics,Integrity and ethics,2016,2024,6.329715,7.08115,0.751435,9
SCHW,Charles Schwab,Financials,leadership_and_accountability,Leadership and accountability,2016,2024,14.558344,17.230798,2.672454,9
SCHW,Charles Schwab,Financials,purpose_and_identity,Purpose and identity,2016,2024,0.0,0.472077,0.472077,9
SCHW,Charles Schwab,Financials,shareholders_and_performance,Shareholders and performance,2016,2024,4.747286,8.025303,3.278017,9
SCHW,Charles Schwab,Financials,social_impact_and_community,Social impact and community,2016,2024,0.632971,4.720767,4.087795,9
SLB,SLB (Schlumberger),Energy,collaboration_and_partnership,Collaboration and partnership,2016,2024,2.866206,4.63237,1.766164,9
SLB,SLB (Schlumberger),Energy,customers_and_service,Customers and service,2016,2024,12.420224,16.728003,4.307779,9
SLB,SLB (Schlumberger),Energy,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,17.579394,29.595697,12.016303,9
SLB,SLB (Schlumberger),Energy,employees_and_workplace,Employees and workplace,2016,2024,37.260672,37.05896,-0.201712,9
SLB,SLB (Schlumberger),Energy,environment_and_sustainability,Environment and sustainability,2016,2024,0.955402,20.588311,19.632909,9
SLB,SLB (Schlumberger),Energy,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,6.878893,4.63237,-2.246523,9
SLB,SLB (Schlumberger),Energy,innovation_and_excellence,Innovation and excellence,2016,2024,1.337563,6.176493,4.838931,9
SLB,SLB (Schlumberger),Energy,integrity_and_ethics,Integrity and ethics,2016,2024,3.821607,3.602954,-0.218653,9
SLB,SLB (Schlumberger),Energy,leadership_and_accountability,Leadership and accountability,2016,2024,17.197233,21.87508,4.677847,9
SLB,SLB (Schlumberger),Energy,purpose_and_identity,Purpose and identity,2016,2024,0.19108,0.257354,0.066274,9
SLB,SLB (Schlumberger),Energy,shareholders_and_performance,Shareholders and performance,2016,2024,2.484045,40.661914,38.177869,9
SLB,SLB (Schlumberger),Energy,social_impact_and_community,Social impact and community,2016,2024,0.573241,0.772062,0.198821,9
TGT,Target,Consumer Discretionary,collaboration_and_partnership,Collaboration and partnership,2016,2024,0.510947,3.120449,2.609502,9
TGT,Target,Consumer Discretionary,customers_and_service,Customers and service,2016,2024,13.79557,21.011026,7.215455,9
TGT,Target,Consumer Discretionary,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,13.284623,19.346786,6.062163,9
TGT,Target,Consumer Discretionary,employees_and_workplace,Employees and workplace,2016,2024,6.131364,7.489078,1.357714,9
TGT,Target,Consumer Discretionary,environment_and_sustainability,Environment and sustainability,2016,2024,4.34305,30.996463,26.653414,9
TGT,Target,Consumer Discretionary,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,6.131364,18.722696,12.591332,9
TGT,Target,Consumer Discretionary,innovation_and_excellence,Innovation and excellence,2016,2024,0.766421,1.24818,0.481759,9
TGT,Target,Consumer Discretionary,integrity_and_ethics,Integrity and ethics,2016,2024,3.832103,10.817558,6.985455,9
TGT,Target,Consumer Discretionary,leadership_and_accountability,Leadership and accountability,2016,2024,28.868508,50.551279,21.682772,9
TGT,Target,Consumer Discretionary,purpose_and_identity,Purpose and identity,2016,2024,0.255474,0.83212,0.576646,9
TGT,Target,Consumer Discretionary,shareholders_and_performance,Shareholders and performance,2016,2024,63.101959,65.321406,2.219447,9
TGT,Target,Consumer Discretionary,social_impact_and_community,Social impact and community,2016,2024,2.043788,5.824839,3.781051,9
TJX,TJX Companies,Consumer Discretionary,collaboration_and_partnership,Collaboration and partnership,2016,2024,2.013172,4.277256,2.264084,9
TJX,TJX Companies,Consumer Discretionary,customers_and_service,Customers and service,2016,2024,19.268931,21.161163,1.892232,9
TJX,TJX Companies,Consumer Discretionary,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,32.498346,18.0095,-14.488846,9
TJX,TJX Companies,Consumer Discretionary,employees_and_workplace,Employees and workplace,2016,2024,10.928647,13.282006,2.353359,9
TJX,TJX Companies,Consumer Discretionary,environment_and_sustainability,Environment and sustainability,2016,2024,3.163556,10.130344,6.966788,9
TJX,TJX Companies,Consumer Discretionary,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,6.614708,7.2038,0.589092,9
TJX,TJX Companies,Consumer Discretionary,innovation_and_excellence,Innovation and excellence,2016,2024,1.725576,3.376781,1.651205,9
TJX,TJX Companies,Consumer Discretionary,integrity_and_ethics,Integrity and ethics,2016,2024,9.203072,7.428919,-1.774153,9
TJX,TJX Companies,Consumer Discretionary,leadership_and_accountability,Leadership and accountability,2016,2024,18.693739,26.564013,7.870273,9
TJX,TJX Companies,Consumer Discretionary,purpose_and_identity,Purpose and identity,2016,2024,0.575192,1.125594,0.550402,9
TJX,TJX Companies,Consumer Discretionary,shareholders_and_performance,Shareholders and performance,2016,2024,4.026344,43.2228,39.196456,9
TJX,TJX Companies,Consumer Discretionary,social_impact_and_community,Social impact and community,2016,2024,0.287596,1.125594,0.837998,9
TMO,Thermo Fisher Scientific,Healthcare,collaboration_and_partnership,Collaboration and partnership,2016,2024,0.850702,2.62944,1.778738,9
TMO,Thermo Fisher Scientific,Healthcare,customers_and_service,Customers and service,2016,2024,7.656316,16.493761,8.837445,9
TMO,Thermo Fisher Scientific,Healthcare,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,24.386786,22.230721,-2.156064,9
TMO,Thermo Fisher Scientific,Healthcare,employees_and_workplace,Employees and workplace,2016,2024,20.983978,20.079361,-0.904617,9
TMO,Thermo Fisher Scientific,Healthcare,environment_and_sustainability,Environment and sustainability,2016,2024,0.850702,11.712961,10.862259,9
TMO,Thermo Fisher Scientific,Healthcare,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,5.387778,7.64928,2.261502,9
TMO,Thermo Fisher Scientific,Healthcare,innovation_and_excellence,Innovation and excellence,2016,2024,1.134269,6.69312,5.558851,9
TMO,Thermo Fisher Scientific,Healthcare,integrity_and_ethics,Integrity and ethics,2016,2024,3.969942,7.888321,3.918379,9
TMO,Thermo Fisher Scientific,Healthcare,leadership_and_accountability,Leadership and accountability,2016,2024,15.5962,28.923842,13.327642,9
TMO,Thermo Fisher Scientific,Healthcare,purpose_and_identity,Purpose and identity,2016,2024,0.0,4.06368,4.06368,9
TMO,Thermo Fisher Scientific,Healthcare,shareholders_and_performance,Shareholders and performance,2016,2024,3.402807,61.194244,57.791437,9
TMO,Thermo Fisher Scientific,Healthcare,social_impact_and_community,Social impact and community,2016,2024,0.0,4.54176,4.54176,9
TSLA,Tesla,Consumer Discretionary,collaboration_and_partnership,Collaboration and partnership,2016,2024,1.49148,2.731462,1.239982,9
TSLA,Tesla,Consumer Discretionary,customers_and_service,Customers and service,2016,2024,15.660539,3.364844,-12.295695,9
TSLA,Tesla,Consumer Discretionary,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,25.355159,9.698668,-15.65649,9
TSLA,Tesla,Consumer Discretionary,employees_and_workplace,Employees and workplace,2016,2024,13.796189,10.529983,-3.266207,9
TSLA,Tesla,Consumer Discretionary,environment_and_sustainability,Environment and sustainability,2016,2024,2.23722,4.077399,1.840179,9
TSLA,Tesla,Consumer Discretionary,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,1.86435,2.216838,0.352489,9
TSLA,Tesla,Consumer Discretionary,innovation_and_excellence,Innovation and excellence,2016,2024,0.37287,1.702215,1.329345,9
TSLA,Tesla,Consumer Discretionary,integrity_and_ethics,Integrity and ethics,2016,2024,7.08453,2.493943,-4.590586,9
TSLA,Tesla,Consumer Discretionary,leadership_and_accountability,Leadership and accountability,2016,2024,15.660539,8.669422,-6.991117,9
TSLA,Tesla,Consumer Discretionary,purpose_and_identity,Purpose and identity,2016,2024,0.0,0.712555,0.712555,9
TSLA,Tesla,Consumer Discretionary,shareholders_and_performance,Shareholders and performance,2016,2024,3.35583,33.133818,29.777988,9
TSLA,Tesla,Consumer Discretionary,social_impact_and_community,Social impact and community,2016,2024,0.74574,1.029246,0.283506,9
UNH,UnitedHealth Group,Healthcare,collaboration_and_partnership,Collaboration and partnership,2016,2024,6.482174,3.655806,-2.826368,9
UNH,UnitedHealth Group,Healthcare,customers_and_service,Customers and service,2016,2024,13.462977,14.623224,1.160247,9
UNH,UnitedHealth Group,Healthcare,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,23.435552,20.33542,-3.100132,9
UNH,UnitedHealth Group,Healthcare,employees_and_workplace,Employees and workplace,2016,2024,20.44378,23.077275,2.633495,9
UNH,UnitedHealth Group,Healthcare,environment_and_sustainability,Environment and sustainability,2016,2024,3.98903,16.222639,12.233608,9
UNH,UnitedHealth Group,Healthcare,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,15.208178,41.584792,26.376614,9
UNH,UnitedHealth Group,Healthcare,innovation_and_excellence,Innovation and excellence,2016,2024,1.994515,10.281954,8.287439,9
UNH,UnitedHealth Group,Healthcare,integrity_and_ethics,Integrity and ethics,2016,2024,6.23286,12.338345,6.105485,9
UNH,UnitedHealth Group,Healthcare,leadership_and_accountability,Leadership and accountability,2016,2024,22.438295,20.792396,-1.645899,9
UNH,UnitedHealth Group,Healthcare,purpose_and_identity,Purpose and identity,2016,2024,0.249314,2.741854,2.49254,9
UNH,UnitedHealth Group,Healthcare,shareholders_and_performance,Shareholders and performance,2016,2024,42.882074,53.009185,10.127111,9
UNH,UnitedHealth Group,Healthcare,social_impact_and_community,Social impact and community,2016,2024,1.745201,3.427318,1.682117,9
VLO,Valero Energy,Energy,collaboration_and_partnership,Collaboration and partnership,2016,2024,2.691623,1.525204,-1.166419,9
VLO,Valero Energy,Energy,customers_and_service,Customers and service,2016,2024,13.044018,17.234805,4.190787,9
VLO,Valero Energy,Energy,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,11.180587,19.675132,8.494544,9
VLO,Valero Energy,Energy,employees_and_workplace,Employees and workplace,2016,2024,26.295085,20.742774,-5.55231,9
VLO,Valero Energy,Energy,environment_and_sustainability,Environment and sustainability,2016,2024,2.277527,55.364905,53.087378,9
VLO,Valero Energy,Energy,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,7.039629,15.862122,8.822493,9
VLO,Valero Energy,Energy,innovation_and_excellence,Innovation and excellence,2016,2024,0.828192,3.355449,2.527257,9
VLO,Valero Energy,Energy,integrity_and_ethics,Integrity and ethics,2016,2024,3.93391,6.710898,2.776987,9
VLO,Valero Energy,Energy,leadership_and_accountability,Leadership and accountability,2016,2024,9.317156,24.403264,15.086108,9
VLO,Valero Energy,Energy,purpose_and_identity,Purpose and identity,2016,2024,0.0,0.15252,0.15252,9
VLO,Valero Energy,Energy,shareholders_and_performance,Shareholders and performance,2016,2024,2.898671,5.490734,2.592064,9
VLO,Valero Energy,Energy,social_impact_and_community,Social impact and community,2016,2024,0.828192,1.372684,0.544492,9
WFC,Wells Fargo,Financials,collaboration_and_partnership,Collaboration and partnership,2016,2024,2.903273,2.640787,-0.262486,9
WFC,Wells Fargo,Financials,customers_and_service,Customers and service,2016,2024,21.290666,34.33023,13.039564,9
WFC,Wells Fargo,Financials,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,19.193858,31.557404,12.363546,9
WFC,Wells Fargo,Financials,employees_and_workplace,Employees and workplace,2016,2024,11.935676,52.815739,40.880063,9
WFC,Wells Fargo,Financials,environment_and_sustainability,Environment and sustainability,2016,2024,2.580687,29.576814,26.996127,9
WFC,Wells Fargo,Financials,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,8.871111,9.506833,0.635722,9
WFC,Wells Fargo,Financials,innovation_and_excellence,Innovation and excellence,2016,2024,1.935515,6.734007,4.798492,9
WFC,Wells Fargo,Financials,integrity_and_ethics,Integrity and ethics,2016,2024,5.806545,7.526243,1.719698,9
WFC,Wells Fargo,Financials,leadership_and_accountability,Leadership and accountability,2016,2024,28.064969,41.988513,13.923544,9
WFC,Wells Fargo,Financials,purpose_and_identity,Purpose and identity,2016,2024,0.806465,0.0,-0.806465,9
WFC,Wells Fargo,Financials,shareholders_and_performance,Shareholders and performance,2016,2024,9.032404,56.380801,47.348398,9
WFC,Wells Fargo,Financials,social_impact_and_community,Social impact and community,2016,2024,5.161374,12.14762,6.986246,9
XOM,ExxonMobil,Energy,collaboration_and_partnership,Collaboration and partnership,2016,2024,1.028807,3.035189,2.006383,8
XOM,ExxonMobil,Energy,customers_and_service,Customers and service,2016,2024,10.545267,10.433463,-0.111805,8
XOM,ExxonMobil,Energy,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,21.604938,14.417149,-7.187789,8
XOM,ExxonMobil,Energy,employees_and_workplace,Employees and workplace,2016,2024,31.378601,39.078061,7.69946,8
XOM,ExxonMobil,Energy,environment_and_sustainability,Environment and sustainability,2016,2024,44.238683,46.666034,2.427351,8
XOM,ExxonMobil,Energy,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,14.660494,20.677227,6.016733,8
XOM,ExxonMobil,Energy,innovation_and_excellence,Innovation and excellence,2016,2024,2.572016,3.793987,1.22197,8
XOM,ExxonMobil,Energy,integrity_and_ethics,Integrity and ethics,2016,2024,7.201646,3.983686,-3.21796,8
XOM,ExxonMobil,Energy,leadership_and_accountability,Leadership and accountability,2016,2024,24.94856,21.625723,-3.322836,8
XOM,ExxonMobil,Energy,purpose_and_identity,Purpose and identity,2016,2024,0.0,0.379399,0.379399,8
XOM,ExxonMobil,Energy,shareholders_and_performance,Shareholders and performance,2016,2024,63.271605,55.392203,-7.879402,8
XOM,ExxonMobil,Energy,social_impact_and_community,Social impact and community,2016,2024,4.62963,11.002561,6.372931,8
