ticker,company_name,sector,year,part1_observation_status,part1_gap_reason,part2_collection_status,part2_gap_reason,score_status,score_gap_reason,authenticity_index,cosine_alignment,l1_alignment,jaccard_theme_overlap,stated_theme_total_matches,disclosure_theme_total_matches,stated_top_themes,disclosure_top_themes,theme_gap_summary,part1_clean_text_sha256,part2_clean_text_sha256,part1_source_url,part2_sec_archive_url,taxonomy_version,part2_action_evidence_rate,part2_stakeholder_rate,part2_word_count,semantic_text_similarity,semantic_similarity_status,semantic_similarity_gap_reason,semantic_embedding_model,sector_percentile,sector_z_score
IBM,IBM,Technology,2020,usable,,collected,,scored,,66.093233,70.090733,66.093233,90.909091,38,875,"[{""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 13}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 9}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 6}]","[{""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 195}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 161}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 118}]","[{""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.342105, ""disclosure_share"": 0.059429, ""stated_minus_disclosure"": 0.282677}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.026316, ""disclosure_share"": 0.134857, ""stated_minus_disclosure"": -0.108541}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.026316, ""disclosure_share"": 0.126857, ""stated_minus_disclosure"": -0.100541}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.070857, ""stated_minus_disclosure"": -0.070857}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.157895, ""disclosure_share"": 0.184, ""stated_minus_disclosure"": -0.026105}]",2139c221d77c9d5f2f9312cd149a9278a483dee3f7589c8f3b4336fe2d081d32,0852160de6a70063b9bbc92b68d01ac9dc9dbe3d532019713b954f464d5c49a4,https://www.ibm.com/about,https://www.sec.gov/Archives/edgar/data/51143/000119312520067199/d845103ddef14a.htm,1.0.0-keyword-baseline,0.104,0.1886,56745,14.731762,computed,,sentence-transformers/all-MiniLM-L6-v2,1.0,1.79399
IBM,IBM,Technology,2021,usable,,collected,,scored,,58.139422,58.085713,58.139422,90.909091,41,1001,"[{""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 15}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 9}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 5}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 210}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 179}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 154}]","[{""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.365854, ""disclosure_share"": 0.060939, ""stated_minus_disclosure"": 0.304915}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.02439, ""disclosure_share"": 0.20979, ""stated_minus_disclosure"": -0.1854}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.02439, ""disclosure_share"": 0.150849, ""stated_minus_disclosure"": -0.126459}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.057942, ""stated_minus_disclosure"": -0.057942}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.073171, ""disclosure_share"": 0.024975, ""stated_minus_disclosure"": 0.048196}]",10986cfaf9e93ab507dfa58dd7c1acf213e7677c189acfbc8f83db05e8fa53fb,2950daa3d39be2c04cbed08086e8f384061f19cb6e36f8b66a616b871029ceaa,https://www.ibm.com/about,https://www.sec.gov/Archives/edgar/data/51143/000119312521073223/d46027ddef14a.htm,1.0.0-keyword-baseline,0.1147,0.2095,60139,15.275418,computed,,sentence-transformers/all-MiniLM-L6-v2,0.933333,1.187115
IBM,IBM,Technology,2022,usable,,collected,,scored,,55.095037,57.192897,55.095037,90.909091,40,947,"[{""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 15}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 9}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 4}]","[{""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 182}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 175}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 155}]","[{""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.375, ""disclosure_share"": 0.058078, ""stated_minus_disclosure"": 0.316922}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.025, ""disclosure_share"": 0.184794, ""stated_minus_disclosure"": -0.159794}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.025, ""disclosure_share"": 0.159451, ""stated_minus_disclosure"": -0.134451}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.1, ""disclosure_share"": 0.022175, ""stated_minus_disclosure"": 0.077825}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.1, ""disclosure_share"": 0.163675, ""stated_minus_disclosure"": -0.063675}]",97d5c1ab5463787055188dfd60ce7ce3a40b7dd426dabe9440d4804813ca44d6,18d32c89b66ccac51312c8de0d45d53b186f2a313ffca806b87eda9ea4f3ecde,https://www.ibm.com/about,https://www.sec.gov/Archives/edgar/data/51143/000110465922031075/tm2122634-2_def14a.htm,1.0.0-keyword-baseline,0.0961,0.2366,54098,18.133326,computed,,sentence-transformers/all-MiniLM-L6-v2,0.85,0.954828
IBM,IBM,Technology,2023,usable,,collected,,scored,,58.695781,73.037364,58.695781,75.0,36,935,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 9}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 5}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 5}]","[{""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 185}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 154}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 139}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.148663, ""stated_minus_disclosure"": -0.148663}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.083333, ""disclosure_share"": 0.197861, ""stated_minus_disclosure"": -0.114528}, {""theme_id"": ""collaboration_and_partnership"", ""theme_label"": ""Collaboration and partnership"", ""stated_share"": 0.111111, ""disclosure_share"": 0.013904, ""stated_minus_disclosure"": 0.097207}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.25, ""disclosure_share"": 0.164706, ""stated_minus_disclosure"": 0.085294}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.138889, ""disclosure_share"": 0.059893, ""stated_minus_disclosure"": 0.078996}]",628e796c7063887bff9fd9d5139b015f3ad5b33ff702d8ee8753806da3e6d10e,373f591e9bd6594b1b87c81ff672f8fee51fff67bf5434a3c546dc900e18535d,https://www.ibm.com/about,https://www.sec.gov/Archives/edgar/data/51143/000110465923029014/tm231774d2_def14a.htm,1.0.0-keyword-baseline,0.0935,0.2151,56709,13.558486,computed,,sentence-transformers/all-MiniLM-L6-v2,0.966667,1.229565
IBM,IBM,Technology,2024,usable,,collected,,scored,,56.714437,70.324461,56.714437,75.0,32,942,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 10}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 5}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""match_count"": 4}]","[{""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 201}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 181}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 115}]","[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.3125, ""disclosure_share"": 0.122081, ""stated_minus_disclosure"": 0.190419}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.122081, ""stated_minus_disclosure"": -0.122081}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.125, ""disclosure_share"": 0.024416, ""stated_minus_disclosure"": 0.100584}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.09375, ""disclosure_share"": 0.192144, ""stated_minus_disclosure"": -0.098394}, {""theme_id"": ""collaboration_and_partnership"", ""theme_label"": ""Collaboration and partnership"", ""stated_share"": 0.09375, ""disclosure_share"": 0.016985, ""stated_minus_disclosure"": 0.076765}]",5e71811687eb976b83d600edbb0aee6b47db8de27ccb3da74a027ea66eccc310,a7538445538bb033967681922ca2504e8905dc6b28a5d45e40724f168442fbde,https://www.ibm.com/about,https://www.sec.gov/Archives/edgar/data/51143/000110465924032641/tm2329614-d3_def14a.htm,1.0.0-keyword-baseline,0.1052,0.1841,53218,15.490989,computed,,sentence-transformers/all-MiniLM-L6-v2,0.883333,1.078388
INTC,Intel,Technology,2016,usable,,collected,,scored,,24.242424,51.630218,24.242424,18.181818,3,528,"[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 2}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 1}]","[{""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 117}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 112}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 96}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.666667, ""disclosure_share"": 0.212121, ""stated_minus_disclosure"": 0.454545}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.333333, ""disclosure_share"": 0.030303, ""stated_minus_disclosure"": 0.30303}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.0, ""disclosure_share"": 0.221591, ""stated_minus_disclosure"": -0.221591}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.181818, ""stated_minus_disclosure"": -0.181818}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.0, ""disclosure_share"": 0.113636, ""stated_minus_disclosure"": -0.113636}]",ff70040b495c88e691051e7b5e55285683d9f90b358a54f691e27ea951374586,a1d685d55e65e621cc84a6e1773d2ed90b6d7d10812ceb5c68899e7618268d78,http://www.intel.com:80/content/www/us/en/company-overview/company-overview.html,https://www.sec.gov/Archives/edgar/data/50863/000119312516528154/d286791ddef14a.htm,1.0.0-keyword-baseline,0.0739,0.2192,41975,10.012874,computed,,sentence-transformers/all-MiniLM-L6-v2,0.083333,-1.399225
INTC,Intel,Technology,2017,usable,,collected,,scored,,48.476454,72.946223,48.476454,25.0,8,722,"[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 4}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 2}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 2}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 175}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 155}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 142}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.5, ""disclosure_share"": 0.242382, ""stated_minus_disclosure"": 0.257618}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.25, ""disclosure_share"": 0.027701, ""stated_minus_disclosure"": 0.222299}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.196676, ""stated_minus_disclosure"": -0.196676}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.0, ""disclosure_share"": 0.105263, ""stated_minus_disclosure"": -0.105263}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.073407, ""stated_minus_disclosure"": -0.073407}]",2fbd2c27a273c11960ab34efa839b91cda55d52e7cb72318e4b34080bd11dfac,c2c11a66aef5febe064c55096bb2d96be0fc78c584adbac351e198bec08f424b,https://www.intel.com/content/www/us/en/company-overview/company-overview.html,https://www.sec.gov/Archives/edgar/data/50863/000119312517112133/d312067ddef14a.htm,1.0.0-keyword-baseline,0.0641,0.194,62384,13.288812,computed,,sentence-transformers/all-MiniLM-L6-v2,0.666667,0.449831
INTC,Intel,Technology,2018,usable,,collected,,scored,,45.584416,65.850963,45.584416,33.333333,10,770,"[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 4}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 2}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""match_count"": 2}]","[{""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 177}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 141}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 141}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.4, ""disclosure_share"": 0.183117, ""stated_minus_disclosure"": 0.216883}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.183117, ""stated_minus_disclosure"": -0.183117}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.2, ""disclosure_share"": 0.033766, ""stated_minus_disclosure"": 0.166234}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""stated_share"": 0.2, ""disclosure_share"": 0.038961, ""stated_minus_disclosure"": 0.161039}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.0, ""disclosure_share"": 0.11039, ""stated_minus_disclosure"": -0.11039}]",ac59a7f6e6b6b57b461b229b415131ba70961b7d76d8cdb5931d0b2603e51af0,8a054ba7072c6ba26842ea2ad78b31cd303f047e131ac92a67338500c6c361fd,https://www.intel.com/content/www/us/en/company-overview/company-overview.html,https://www.sec.gov/Archives/edgar/data/50863/000119312518107675/d498273ddef14a.htm,1.0.0-keyword-baseline,0.0801,0.2099,52406,17.369955,computed,,sentence-transformers/all-MiniLM-L6-v2,0.516667,0.229168
INTC,Intel,Technology,2019,usable,,collected,,scored,,47.868852,69.162254,47.868852,33.333333,10,1220,"[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 4}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 2}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""match_count"": 2}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 305}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 263}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 208}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.215574, ""stated_minus_disclosure"": -0.215574}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""stated_share"": 0.2, ""disclosure_share"": 0.027869, ""stated_minus_disclosure"": 0.172131}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.2, ""disclosure_share"": 0.030328, ""stated_minus_disclosure"": 0.169672}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.4, ""disclosure_share"": 0.25, ""stated_minus_disclosure"": 0.15}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.0, ""disclosure_share"": 0.087705, ""stated_minus_disclosure"": -0.087705}]",133b041221bf6a356cd09dc417051408116e346538aa04fa39b0e17441ef29ff,2b36320afcaad13e38c94c4e4b060f9ee4dd8a8ede5ca37daf1f41f15a18aeae,https://www.intel.com/content/www/us/en/company-overview/company-overview.html,https://www.sec.gov/Archives/edgar/data/50863/000119312519095785/d648184ddef14a.htm,1.0.0-keyword-baseline,0.1051,0.3006,75173,17.687182,computed,,sentence-transformers/all-MiniLM-L6-v2,0.633333,0.403471
INTC,Intel,Technology,2020,usable,,collected,,scored,,51.729213,54.880689,51.729213,75.0,36,1359,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 7}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""match_count"": 7}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 6}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 313}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 311}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 238}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.230316, ""stated_minus_disclosure"": -0.230316}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.194444, ""disclosure_share"": 0.001472, ""stated_minus_disclosure"": 0.192973}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.166667, ""disclosure_share"": 0.032377, ""stated_minus_disclosure"": 0.13429}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.111111, ""disclosure_share"": 0.228845, ""stated_minus_disclosure"": -0.117734}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.194444, ""disclosure_share"": 0.100809, ""stated_minus_disclosure"": 0.093635}]",acece121b8b5b94853cfcdbd49fcdb14e08c0fe92d10abc47359fa9a70027cac,bd481fc810e6379ce6de807b61a1d5f07b2bbcee4fec74d0556b40b36911033b,https://www.intel.com/content/www/us/en/company-overview/company-overview.html,https://www.sec.gov/Archives/edgar/data/50863/000119312520091451/d835759ddef14a.htm,1.0.0-keyword-baseline,0.1222,0.393,75310,18.820113,computed,,sentence-transformers/all-MiniLM-L6-v2,0.8,0.698016
INTC,Intel,Technology,2021,usable,,collected,,scored,,55.886235,63.859628,55.886235,75.0,43,1480,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 9}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 7}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""match_count"": 7}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 397}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 286}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 275}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.185811, ""stated_minus_disclosure"": -0.185811}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.162791, ""disclosure_share"": 0.001351, ""stated_minus_disclosure"": 0.161439}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.209302, ""disclosure_share"": 0.077703, ""stated_minus_disclosure"": 0.1316}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.139535, ""disclosure_share"": 0.268243, ""stated_minus_disclosure"": -0.128708}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.139535, ""disclosure_share"": 0.028378, ""stated_minus_disclosure"": 0.111157}]",b0f902b6326250b490c9157da14ae285fd84c10615af450730448dce66af8376,5f008e6471e4dc3b7769b4a08c24e3b0dd179462acb3df07e806b4bce5c97e01,https://www.intel.com/content/www/us/en/company-overview/company-overview.html,https://www.sec.gov/Archives/edgar/data/50863/000119312521098458/d86711ddef14a.htm,1.0.0-keyword-baseline,0.1394,0.4024,68844,23.418745,computed,,sentence-transformers/all-MiniLM-L6-v2,0.866667,1.015197
INTC,Intel,Technology,2022,usable,,collected,,scored,,51.402433,59.826587,51.402433,75.0,44,1734,"[{""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 9}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 8}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""match_count"": 7}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 533}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 329}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 317}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.182814, ""stated_minus_disclosure"": -0.182814}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.204545, ""disclosure_share"": 0.033449, ""stated_minus_disclosure"": 0.171097}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.136364, ""disclosure_share"": 0.307382, ""stated_minus_disclosure"": -0.171018}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.159091, ""disclosure_share"": 0.002884, ""stated_minus_disclosure"": 0.156207}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.181818, ""disclosure_share"": 0.083622, ""stated_minus_disclosure"": 0.098196}]",30c228d48d0130a2a972444316be15a666c8827771ef9d6847aeada8785d02ed,58fbd9d0d159ed2327b7ea29e7f9a513afbeb172585ed6e180eaac535512cfdd,https://www.intel.com/content/www/us/en/company-overview/company-overview.html,https://www.sec.gov/Archives/edgar/data/50863/000005086322000011/proxy2022.htm,1.0.0-keyword-baseline,0.1184,0.3364,91252,22.509273,computed,,sentence-transformers/all-MiniLM-L6-v2,0.766667,0.673083
INTC,Intel,Technology,2023,usable,,collected,,scored,,19.677419,48.478578,19.677419,8.333333,1,1550,"[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 1}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 391}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 314}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 305}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 1.0, ""disclosure_share"": 0.196774, ""stated_minus_disclosure"": 0.803226}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.252258, ""stated_minus_disclosure"": -0.252258}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.0, ""disclosure_share"": 0.202581, ""stated_minus_disclosure"": -0.202581}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.0, ""disclosure_share"": 0.092903, ""stated_minus_disclosure"": -0.092903}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""stated_share"": 0.0, ""disclosure_share"": 0.079355, ""stated_minus_disclosure"": -0.079355}]",145b77a7b27a2a1fa118f0b09b5472205358f29995393fd6c39bb233dd4b859e,06b078e2b0200ce228088ff3161ed6659cb0d96d36f23871b126cd0e50fb4b13,https://www.intel.com/content/www/us/en/company-overview/company-overview.html,https://www.sec.gov/Archives/edgar/data/50863/000005086323000021/intc-20230327.htm,1.0.0-keyword-baseline,0.1229,0.2865,88662,8.640257,computed,,sentence-transformers/all-MiniLM-L6-v2,0.05,-1.747534
