ticker,year,collection_status,sec_archive_url,raw_file_path,raw_file_bytes,raw_content_sha256,gap_reason
ABBV,2024,collected,https://www.sec.gov/Archives/edgar/data/1551152/000155837024003496/abbv-20240503xdef14a.htm,part2_lived_values/data/raw/filings/abbv_2024_000155837024003496.htm,3122823,e6c4cd34e3416ffcd36e9e768bc049d8c6943fc330050011b55b384417c73e67,
MRK,2016,collected,https://www.sec.gov/Archives/edgar/data/310158/000130817916000336/lmrk2016_def14a.htm,part2_lived_values/data/raw/filings/mrk_2016_000130817916000336.htm,1302834,5a61fcdb07d776ac2662c672117e6fb97d7c92f6467206ab06f667723e0f029a,
MRK,2017,collected,https://www.sec.gov/Archives/edgar/data/310158/000130817917000129/lmrk2017_def14a.htm,part2_lived_values/data/raw/filings/mrk_2017_000130817917000129.htm,1274751,7471aaf4fc9067c176bf58300352543dcbf9f2d95f6dde01bbb8d2ca92b46ad9,
MRK,2018,collected,https://www.sec.gov/Archives/edgar/data/310158/000130817918000164/lmrk2018_def14a.htm,part2_lived_values/data/raw/filings/mrk_2018_000130817918000164.htm,1251624,df458efbc0664c32513b92baf9d089f152b766cc5716b9bc3a9d6b419a5135f9,
MRK,2019,collected,https://www.sec.gov/Archives/edgar/data/310158/000114036119006720/mrk-def14a_052819.htm,part2_lived_values/data/raw/filings/mrk_2019_000114036119006720.htm,2559734,de2521b05f19cf9b641fbffd35039e1a61ae52e64661843f639ba07d9ded3819,
MRK,2020,collected,https://www.sec.gov/Archives/edgar/data/310158/000119312520099563/d766375ddef14a.htm,part2_lived_values/data/raw/filings/mrk_2020_000119312520099563.htm,1720239,7171e322ba00401b85a5552915d97e4d7faa6dd8b035dbf6f49a0acba1119879,
MRK,2021,collected,https://www.sec.gov/Archives/edgar/data/310158/000119312521106317/d50486ddef14a.htm,part2_lived_values/data/raw/filings/mrk_2021_000119312521106317.htm,2167833,c190efb604831fda62f2b817da27f9222b225d6542af6c7740d3c526124c28b3,
MRK,2022,collected,https://www.sec.gov/Archives/edgar/data/310158/000119312522095134/d154286ddef14a.htm,part2_lived_values/data/raw/filings/mrk_2022_000119312522095134.htm,2380942,bc64f1a336a08855f67ab6e8226aec99bc9fdf5722a4bec909b244bf93ca879a,
MRK,2023,collected,https://www.sec.gov/Archives/edgar/data/310158/000119312523089525/d277607ddef14a.htm,part2_lived_values/data/raw/filings/mrk_2023_000119312523089525.htm,2875345,7fe921d307ace8ac71eeb0fae84570b19323c3784862c116789d9db0bb92d718,
MRK,2024,collected,https://www.sec.gov/Archives/edgar/data/310158/000119312524093204/d500367ddef14a.htm,part2_lived_values/data/raw/filings/mrk_2024_000119312524093204.htm,2732443,4f19d34f575e1a0c4de5ac07f81a3b1405d001c0963a09d05ceffaa88e0688f7,
TMO,2016,collected,https://www.sec.gov/Archives/edgar/data/97745/000119312516530108/d11389ddef14a.htm,part2_lived_values/data/raw/filings/tmo_2016_000119312516530108.htm,1459641,c1e41a1169a0236c3fdbd2b3255ba519aaa74dbbe4636fc48228eca9fe0513d8,
TMO,2017,collected,https://www.sec.gov/Archives/edgar/data/97745/000009774517000014/a2017proxy.htm,part2_lived_values/data/raw/filings/tmo_2017_000009774517000014.htm,1773691,18a5fd52a0f391dc45b70d2a4b7e72fe192dca0a7a6c9921f886de845eb364c8,
TMO,2018,collected,https://www.sec.gov/Archives/edgar/data/97745/000009774518000011/a2018proxy.htm,part2_lived_values/data/raw/filings/tmo_2018_000009774518000011.htm,1981238,4da9585e7b506b3ad0f3a7c8bb644421cca3b3c0044a2efcc7197b90886a1a05,
TMO,2019,collected,https://www.sec.gov/Archives/edgar/data/97745/000119312519101242/d614669ddef14a.htm,part2_lived_values/data/raw/filings/tmo_2019_000119312519101242.htm,1669530,af22af35e11a9b544ecd90f755ec3a16811d39fbdbf25135a29a55ddfd323f80,
TMO,2020,collected,https://www.sec.gov/Archives/edgar/data/97745/000114036120008182/nc10010542x1-def14a.htm,part2_lived_values/data/raw/filings/tmo_2020_000114036120008182.htm,2195259,88297c79c32bbfcdd9f8c2f3d7fb1d239f99bc54f57d14dcb3767907c44c5d8e,
TMO,2021,collected,https://www.sec.gov/Archives/edgar/data/97745/000009774521000019/thermofisher2021proxy.htm,part2_lived_values/data/raw/filings/tmo_2021_000009774521000019.htm,2088830,f7d9e1f7c1920ae705f2c464d0029b332547e1b4e2ae3456e1add3a128ab11ac,
TMO,2022,collected,https://www.sec.gov/Archives/edgar/data/97745/000009774522000018/thermofisher2022proxy.htm,part2_lived_values/data/raw/filings/tmo_2022_000009774522000018.htm,1973494,0da5c03cd974c0e66fc04e7db9d125fb841031124332ea653574377b8d4c65d1,
TMO,2023,collected,https://www.sec.gov/Archives/edgar/data/97745/000009774523000025/tmo-20230404.htm,part2_lived_values/data/raw/filings/tmo_2023_000009774523000025.htm,2434496,ece23fa67bc737fccb10cbf5b7814ab3cb60837b2c9904d9454966d7c0de5826,
TMO,2024,collected,https://www.sec.gov/Archives/edgar/data/97745/000119312524090173/d531012ddef14a.htm,part2_lived_values/data/raw/filings/tmo_2024_000119312524090173.htm,2429969,f1a6a30f569e02fb56178c94e3f7e32a36f204467fa76c91f703f601e789083f,
ABT,2016,collected,https://www.sec.gov/Archives/edgar/data/1800/000104746916011351/a2227343zdef14a.htm,part2_lived_values/data/raw/filings/abt_2016_000104746916011351.htm,1670235,97fbc58200f4cead73378770db31523e885c583559cc23d82a93906b6c4a837e,
ABT,2017,collected,https://www.sec.gov/Archives/edgar/data/1800/000104746917001713/a2230920zdef14a.htm,part2_lived_values/data/raw/filings/abt_2017_000104746917001713.htm,2011813,ea21fd99a635afa56f8af13acf0f8e071011fb5c5905c17a0889576491b1d868,
ABT,2018,collected,https://www.sec.gov/Archives/edgar/data/1800/000104746918001774/a2234262zdef14a.htm,part2_lived_values/data/raw/filings/abt_2018_000104746918001774.htm,2170305,9696a482bf8cfe61815ee3684cb63725faa290f5ee4629bff554c931e2bb8212,
ABT,2019,collected,https://www.sec.gov/Archives/edgar/data/1800/000104746919001316/a2237648zdef14a.htm,part2_lived_values/data/raw/filings/abt_2019_000104746919001316.htm,3250189,a55c44794040e424ea5e67cf817482b8e2f1e781abe2664b1eb5b457ff440704,
ABT,2020,collected,https://www.sec.gov/Archives/edgar/data/1800/000104746920001466/a2240611zdef14a.htm,part2_lived_values/data/raw/filings/abt_2020_000104746920001466.htm,3147653,6e47f19d630de43cb79b0c5a1685c3e24e666fcead065080477c1da0fea7bb3d,
ABT,2021,collected,https://www.sec.gov/Archives/edgar/data/1800/000104746921000592/a2242988zdef14a.htm,part2_lived_values/data/raw/filings/abt_2021_000104746921000592.htm,3923611,31335556c6cf5f3b1ff7df3b70d1d97018fc77f56af7adc945f2f8dbd6b57fb2,
ABT,2022,collected,https://www.sec.gov/Archives/edgar/data/1800/000120677422000778/abt3910011-def14a.htm,part2_lived_values/data/raw/filings/abt_2022_000120677422000778.htm,1333263,ea782574f9cf25f72b0c637dc3e6763c0cff204ae970e2e7217b64f7c9984d76,
ABT,2023,collected,https://www.sec.gov/Archives/edgar/data/1800/000130817923000247/abt4116441-def14a.htm,part2_lived_values/data/raw/filings/abt_2023_000130817923000247.htm,1474341,b72ae9c3f65b3551d3527dabe364b298b7b772e5225be3844d6c06f0cd729d57,
ABT,2024,collected,https://www.sec.gov/Archives/edgar/data/1800/000130817924000182/abt4257331-def14a.htm,part2_lived_values/data/raw/filings/abt_2024_000130817924000182.htm,1734903,02305f455d6d61e3d56f3690f100db2e420aeb13cccd6d05d367b39d229ec6b1,
PFE,2016,collected,https://www.sec.gov/Archives/edgar/data/78003/000093041316006044/c83881_def14a.htm,part2_lived_values/data/raw/filings/pfe_2016_000093041316006044.htm,1865740,aa62ca7c44cc8431a9d52e9ca41abd06d52efa9ba57c99ad558a0110b53d2ed2,
PFE,2017,collected,https://www.sec.gov/Archives/edgar/data/78003/000093041317001059/c87415_def14a.htm,part2_lived_values/data/raw/filings/pfe_2017_000093041317001059.htm,2193890,6b06ac48e89427e207d8fb56a9b23a2f82e8ebc8ee49bbf779a3a0172aa70cfb,
PFE,2018,collected,https://www.sec.gov/Archives/edgar/data/78003/000093041318000973/c90444_def14a.htm,part2_lived_values/data/raw/filings/pfe_2018_000093041318000973.htm,1877388,48a93486e495632d4d04a2c30461fc908fe2e3bc80a9306f6dd639890ad4c743,
PFE,2019,collected,https://www.sec.gov/Archives/edgar/data/78003/000093041319000953/c93082_def14a.htm,part2_lived_values/data/raw/filings/pfe_2019_000093041319000953.htm,2141475,73719c02694d52a93c2f026a2dc75c20695d42f68b0d3f0b4d40b49ce9a92ae5,
PFE,2020,collected,https://www.sec.gov/Archives/edgar/data/78003/000093041320000781/c94228_def14a.htm,part2_lived_values/data/raw/filings/pfe_2020_000093041320000781.htm,2008004,61e4c2c5b8967d7480e0ab265bcc9991061092a8544a0ed7d870cacee1981f26,
PFE,2021,collected,https://www.sec.gov/Archives/edgar/data/78003/000007800321000047/proxystatement.htm,part2_lived_values/data/raw/filings/pfe_2021_000007800321000047.htm,2472309,04c937c823ec17ff071d75b1481aaf7bf7c2036ad0956b94825ac4ea0a5d13d5,
PFE,2022,collected,https://www.sec.gov/Archives/edgar/data/78003/000007800322000038/proxywc22.htm,part2_lived_values/data/raw/filings/pfe_2022_000007800322000038.htm,2247143,05bf34f0ae86378d4fed62785c14192c8b1d1f50182d7b137d7d4cce3e23ca26,
PFE,2023,collected,https://www.sec.gov/Archives/edgar/data/78003/000007800323000040/pfe-20230315.htm,part2_lived_values/data/raw/filings/pfe_2023_000007800323000040.htm,2372585,5ef6db1d3d0af092d62e0d50dcd1999b0b1f083559dfce6228b6dbeb08aaf099,
PFE,2024,collected,https://www.sec.gov/Archives/edgar/data/78003/000007800324000068/pfe-20240313.htm,part2_lived_values/data/raw/filings/pfe_2024_000007800324000068.htm,2731716,154f9b842ef2e326cc4df972d6dea6e2e50ad4b291dd1469dbd7818db919bdaa,
MDT,2016,collected,https://www.sec.gov/Archives/edgar/data/1613103/000119312516677599/d210423ddef14a.htm,part2_lived_values/data/raw/filings/mdt_2016_000119312516677599.htm,2184431,e91a3d36ddad0a09a3dc60bcd13da145f8337d6c6cc40315f6ff1383b81a1d6c,
MDT,2017,collected,https://www.sec.gov/Archives/edgar/data/1613103/000130817917000223/lmdt2017_def14a.htm,part2_lived_values/data/raw/filings/mdt_2017_000130817917000223.htm,1616323,d9354ba3e33652bea6c93cc229924cb558eed857136ef34570313928ea4bf714,
MDT,2018,collected,https://www.sec.gov/Archives/edgar/data/1613103/000130817918000261/lmdt2018-def14a.htm,part2_lived_values/data/raw/filings/mdt_2018_000130817918000261.htm,1633885,93f739ba26898b67ca7985705cb543511c676b45c03a48d7a2c6591c4101349b,
MDT,2019,collected,https://www.sec.gov/Archives/edgar/data/1613103/000130817919000222/lmdt2019_def14a.htm,part2_lived_values/data/raw/filings/mdt_2019_000130817919000222.htm,1282802,57cc49142dee09339cbb95c359482e9547b6b8da806ad95aecd58f74550f40fd,
MDT,2020,collected,https://www.sec.gov/Archives/edgar/data/1613103/000119312520220558/d941945ddef14a.htm,part2_lived_values/data/raw/filings/mdt_2020_000119312520220558.htm,2172309,662e5449ebeb7cc5a06cdc8991da0aa8eb294c54c4c1eeb2567bc8499c5351f1,
MDT,2021,collected,https://www.sec.gov/Archives/edgar/data/1613103/000119312521259369/d220554ddef14a.htm,part2_lived_values/data/raw/filings/mdt_2021_000119312521259369.htm,2986590,f3bcc2aa809f4ed6234a936709cc3dc422946a80987719cf5501fd733d42533e,
MDT,2022,collected,https://www.sec.gov/Archives/edgar/data/1613103/000119312522225369/d382106ddef14a.htm,part2_lived_values/data/raw/filings/mdt_2022_000119312522225369.htm,2427220,55cdb57ed71740261fe6b1ef43338d9e9f730fa12c73586950729031afec03d7,
MDT,2023,collected,https://www.sec.gov/Archives/edgar/data/1613103/000161310323000108/mdt-20230811.htm,part2_lived_values/data/raw/filings/mdt_2023_000161310323000108.htm,2077128,5ecf0d91de94488c9e0bdebfdf5bf01efaef59321b12ceec8998c44b5ecfdfc3,
MDT,2024,collected,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000124/mdt-20240809.htm,part2_lived_values/data/raw/filings/mdt_2024_000161310324000124.htm,2036864,d33e96a5af84ed2928cd69a116d24ee4fde0417d81c8a139e936afb6ce64e320,
BMY,2016,collected,https://www.sec.gov/Archives/edgar/data/14272/000104746916011495/a2227801zdef14a.htm,part2_lived_values/data/raw/filings/bmy_2016_000104746916011495.htm,2461687,afd24bac1e7f8fc4cb55eadfb8b9442ddec15b3efcb5328e2c45240e1df609a7,
BMY,2017,collected,https://www.sec.gov/Archives/edgar/data/14272/000104746917001940/a2231412zdef14a.htm,part2_lived_values/data/raw/filings/bmy_2017_000104746917001940.htm,2344371,6722bb8a254c189b8d79a1e8da76e0d071215da5198421bbb401b8ecc4475c02,
BMY,2018,collected,https://www.sec.gov/Archives/edgar/data/14272/000104746918002011/a2234920zdef14a.htm,part2_lived_values/data/raw/filings/bmy_2018_000104746918002011.htm,2083886,a61955e9bc9dca6c195d41c356aa1df9418ee14a222c6eafe7d489b4007e1717,
BMY,2019,collected,https://www.sec.gov/Archives/edgar/data/14272/000104746919002763/a2238565zdef14a.htm,part2_lived_values/data/raw/filings/bmy_2019_000104746919002763.htm,2080606,0a4fff1eaa67b8f8f3a5320a39c97f775cf65815df6e4ac725f1771ab2524715,
BMY,2020,collected,https://www.sec.gov/Archives/edgar/data/14272/000114036120006834/nc10007007x1_def14a.htm,part2_lived_values/data/raw/filings/bmy_2020_000114036120006834.htm,3165842,231d88c1409873550ecf37a319f04d37a66137f17dde0a9156a91727c06f1f9c,
BMY,2021,collected,https://www.sec.gov/Archives/edgar/data/14272/000114036121010010/nc10020324x2_def14a.htm,part2_lived_values/data/raw/filings/bmy_2021_000114036121010010.htm,3146027,98a1498248a151a0559ae6584971ce96c126072aea4e75a9e88a3c8885f51923,
BMY,2022,collected,https://www.sec.gov/Archives/edgar/data/14272/000114036122010987/ny20002084x1_def14a.htm,part2_lived_values/data/raw/filings/bmy_2022_000114036122010987.htm,2493949,a4ca30a2f3362367e20b902885f39cb3c62ce933dd1d0104805269ea4222b92b,
BMY,2023,collected,https://www.sec.gov/Archives/edgar/data/14272/000114036123013442/ny20006581x1_def14a.htm,part2_lived_values/data/raw/filings/bmy_2023_000114036123013442.htm,2701057,1413016beb00af0d0419b8f7de07daf75962e65c21f3f036e0c3237a03c4160a,
BMY,2024,collected,https://www.sec.gov/Archives/edgar/data/14272/000114036124016251/ny20016133x2_def14a.htm,part2_lived_values/data/raw/filings/bmy_2024_000114036124016251.htm,3043674,267822e8505b5241e1e3ba67e49a4db765c207982f994505a8a41f3f6ad7fc8d,
AMZN,2016,collected,https://www.sec.gov/Archives/edgar/data/1018724/000119312516530747/d78603ddef14a.htm,part2_lived_values/data/raw/filings/amzn_2016_000119312516530747.htm,345432,82be5906d8d24fc7926c25b921a79b36e81b098bae5b514a332d44071e7af930,
AMZN,2017,collected,https://www.sec.gov/Archives/edgar/data/1018724/000119312517120195/d334778ddef14a.htm,part2_lived_values/data/raw/filings/amzn_2017_000119312517120195.htm,418062,3c252e7a4bf0edfeaa7a6ed2cd76e73e3be00c822ed15a35cde13c4169bd7514,
AMZN,2018,collected,https://www.sec.gov/Archives/edgar/data/1018724/000119312518121077/d514607ddef14a.htm,part2_lived_values/data/raw/filings/amzn_2018_000119312518121077.htm,315064,6c93f418c4b68f700f376189f53ffd7f8f60f897412df8d9f9842f1d7a225058,
AMZN,2019,collected,https://www.sec.gov/Archives/edgar/data/1018724/000119312519102995/d667736ddef14a.htm,part2_lived_values/data/raw/filings/amzn_2019_000119312519102995.htm,448215,b82c2517bea63a154ed68b20987e4ec8a1f28ac7547f536dfcf1eafb4e979ddc,
AMZN,2020,collected,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm,part2_lived_values/data/raw/filings/amzn_2020_000119312520108422.htm,874916,ed3c20c8c9a5216fc4d758df05e84a9471944f447c6e6e9d4e283103b0eb5c11,
AMZN,2021,collected,https://www.sec.gov/Archives/edgar/data/1018724/000110465921050333/tm2035374-1_def14a.htm,part2_lived_values/data/raw/filings/amzn_2021_000110465921050333.htm,1224174,ef407a37f12c781a4ad59c4caaa8de228dd3a477890d990f331f684ce35c935c,
AMZN,2022,collected,https://www.sec.gov/Archives/edgar/data/1018724/000110465922045572/tm223357-5_def14a.htm,part2_lived_values/data/raw/filings/amzn_2022_000110465922045572.htm,1609431,58bdf416eca2e2d58dfd201505e737d2abcfb29fa22ccf65da4e04c71c9657ee,
AMZN,2023,collected,https://www.sec.gov/Archives/edgar/data/1018724/000110465923044708/tm233694d2_def14a.htm,part2_lived_values/data/raw/filings/amzn_2023_000110465923044708.htm,1856831,f0c380bf4e97f9084061a3edfa3efd874c4b5b8603215eb70ba94b43da5199d4,
AMZN,2024,collected,https://www.sec.gov/Archives/edgar/data/1018724/000110465924045910/tm2329302d4_def14a.htm,part2_lived_values/data/raw/filings/amzn_2024_000110465924045910.htm,1927164,5faff291910d3110abb6bb12875777bc5453a89c08577d51049ec8713f82e06a,
TSLA,2016,collected,https://www.sec.gov/Archives/edgar/data/1318605/000119312516543341/d133980ddef14a.htm,part2_lived_values/data/raw/filings/tsla_2016_000119312516543341.htm,625273,95be8dfb15bbc6a932c41ed0fa1fff70c854fa85067991ffd09b7a02ad806334,
TSLA,2017,collected,https://www.sec.gov/Archives/edgar/data/1318605/000119312517130746/d318894ddef14a.htm,part2_lived_values/data/raw/filings/tsla_2017_000119312517130746.htm,649632,01a0ae7b204f4844d457745fc3c3e06a3839af96ea8ab9176f1cf7e7f0d8eb78,
TSLA,2018,collected,https://www.sec.gov/Archives/edgar/data/1318605/000119312518035345/d524719ddef14a.htm,part2_lived_values/data/raw/filings/tsla_2018_000119312518035345.htm,730153,0310de930aa439be2825b6382b4c38d8bbbeb351059c3b438798584c0ab491a6,
TSLA,2019,collected,https://www.sec.gov/Archives/edgar/data/1318605/000156459019014268/tsla-def14a_20190611.htm,part2_lived_values/data/raw/filings/tsla_2019_000156459019014268.htm,2163715,e2e50960a4a1d2dbea003ce980c92c4d652b8433051034be8ade31c222e2fa03,
TSLA,2020,collected,https://www.sec.gov/Archives/edgar/data/1318605/000156459020027321/tsla-def14a_20200707.htm,part2_lived_values/data/raw/filings/tsla_2020_000156459020027321.htm,1419243,5d3663ce8d8625165a3ca6d08e585d50b336ea0ab7bd2f4e80430f5b8c76518f,
TSLA,2021,collected,https://www.sec.gov/Archives/edgar/data/1318605/000156459021045926/tsla-def14a_20210826.htm,part2_lived_values/data/raw/filings/tsla_2021_000156459021045926.htm,1567637,51ca946ba593cda982983aff700707c22600f27a6df04e17b81a2810787e96d3,
TSLA,2022,collected,https://www.sec.gov/Archives/edgar/data/1318605/000156459022024064/tsla-def14a_20220804.htm,part2_lived_values/data/raw/filings/tsla_2022_000156459022024064.htm,1613097,5cd61924b8474aac1c4695a60acd0a0cc74f282596ddaaf3dc474d77dfb800f6,
TSLA,2023,collected,https://www.sec.gov/Archives/edgar/data/1318605/000119312523094075/d451342ddef14a.htm,part2_lived_values/data/raw/filings/tsla_2023_000119312523094075.htm,1408807,f87397c225529df7b5ffec39da780467933d37de6ae9a96e9ca349b5fb5b93ef,
TSLA,2024,collected,https://www.sec.gov/Archives/edgar/data/1318605/000110465924053333/tm2326076d15_def14a.htm,part2_lived_values/data/raw/filings/tsla_2024_000110465924053333.htm,5637801,879819e9d4aa4ce4912f135901f9af9355f503470893304107a619abd692e009,
HD,2016,collected,https://www.sec.gov/Archives/edgar/data/354950/000119312516529376/d24558ddef14a.htm,part2_lived_values/data/raw/filings/hd_2016_000119312516529376.htm,1488154,2f6ab59a4e143a406dd3027e28918075d0a9287a45fc8b53effff3044b650269,
HD,2017,collected,https://www.sec.gov/Archives/edgar/data/354950/000119312517108511/d293861ddef14a.htm,part2_lived_values/data/raw/filings/hd_2017_000119312517108511.htm,1429696,5feb325d0eb484c32d916afaeeb1084a72e487e1d44995c91cbe6bbf7211ba27,
HD,2018,collected,https://www.sec.gov/Archives/edgar/data/354950/000119312518104990/d504528ddef14a.htm,part2_lived_values/data/raw/filings/hd_2018_000119312518104990.htm,1378824,bc8c8c8bab08f3e4ee18203fa96de350b0f643c6fdceeca809096e284de164ce,
HD,2019,collected,https://www.sec.gov/Archives/edgar/data/354950/000035495019000014/hd-2019proxystatement.htm,part2_lived_values/data/raw/filings/hd_2019_000035495019000014.htm,2023234,1c7eefec6946df66ec7ec2189be42926cb4bbc3bb25fe3c70fcc79666a125a4e,
HD,2020,collected,https://www.sec.gov/Archives/edgar/data/354950/000035495020000024/hd-2020proxystatement.htm,part2_lived_values/data/raw/filings/hd_2020_000035495020000024.htm,2292138,d3ea50606ee0f972b509d7db0e2d90f112ab0ad2835e91ec5dcc49100c49915d,
HD,2021,collected,https://www.sec.gov/Archives/edgar/data/354950/000035495021000116/hd-2021proxystatementng.htm,part2_lived_values/data/raw/filings/hd_2021_000035495021000116.htm,1798097,5b73cf32747e94dae6a26e5764710f3466a104a390452f62356bb10b2c5255c3,
HD,2022,collected,https://www.sec.gov/Archives/edgar/data/354950/000035495022000116/hd-2022proxystatement.htm,part2_lived_values/data/raw/filings/hd_2022_000035495022000116.htm,2041146,aadb7b4a0c71dd9ea23b92289594fe2dabd68eb606b150963d10e4d27533ca03,
HD,2023,collected,https://www.sec.gov/Archives/edgar/data/354950/000035495023000101/hd-20230330.htm,part2_lived_values/data/raw/filings/hd_2023_000035495023000101.htm,2085711,3387e816902be230a4c21ba09075e94c35da349a5c9be5406186ed75f6c71a15,
HD,2024,collected,https://www.sec.gov/Archives/edgar/data/354950/000035495024000108/hd-20240401.htm,part2_lived_values/data/raw/filings/hd_2024_000035495024000108.htm,1995614,0da3606e267f1935036dd7425981ee4a13d3c68f262ff2541270c54604b4c288,
MCD,2016,collected,https://www.sec.gov/Archives/edgar/data/63908/000006390816000113/a2016def14a.htm,part2_lived_values/data/raw/filings/mcd_2016_000006390816000113.htm,2078182,dc34cd0b5078782427542d32577a22d626e4a7bcc62eda4b18b2559b72f11438,
MCD,2017,collected,https://www.sec.gov/Archives/edgar/data/63908/000120677417001192/mcdonalds3170981-def14a.htm,part2_lived_values/data/raw/filings/mcd_2017_000120677417001192.htm,1432200,1166012a693ec67f0429765ab5fd12f889f9ae63d62b86b635a26de3a8ab029c,
MCD,2018,collected,https://www.sec.gov/Archives/edgar/data/63908/000120677418001176/mcd3291681-def14a.htm,part2_lived_values/data/raw/filings/mcd_2018_000120677418001176.htm,1235917,ceab6875ac7a4916defa74a30b185de804e37f4cc197f7e57e1f617549402263,
MCD,2019,collected,https://www.sec.gov/Archives/edgar/data/63908/000120677419001299/mcd3477431-def14a.htm,part2_lived_values/data/raw/filings/mcd_2019_000120677419001299.htm,1185908,eefb8041cfad74441b15b4bcc46e25df66e585beb914e7c29ee8313a724dd4b0,
MCD,2020,collected,https://www.sec.gov/Archives/edgar/data/63908/000120677420001117/mcd3631831-def14a.htm,part2_lived_values/data/raw/filings/mcd_2020_000120677420001117.htm,1416972,4ee89461dccd83c089b36d815d4df0ec4b0f39c260746c6bcb8599fe7ce0cf77,
MCD,2021,collected,https://www.sec.gov/Archives/edgar/data/63908/000120677421001039/mcd3798221-def14a.htm,part2_lived_values/data/raw/filings/mcd_2021_000120677421001039.htm,1066103,1565684dff18b05bc8f5fe4cd980e3a333e5fdd055bb83f4759a6c0da02a7d54,
MCD,2022,missing,,,0,,no_def14a_filing_for_calendar_year
MCD,2023,collected,https://www.sec.gov/Archives/edgar/data/63908/000155837023005957/mcd-20230525xdef14a.htm,part2_lived_values/data/raw/filings/mcd_2023_000155837023005957.htm,4006264,91a6fe77fc8d95638da151a9afd6ebdc3c5b4bee818e88ab340beb98e6eea931,
MCD,2024,collected,https://www.sec.gov/Archives/edgar/data/63908/000155837024004818/mcd-20240522xdef14a.htm,part2_lived_values/data/raw/filings/mcd_2024_000155837024004818.htm,3374851,f33e26568cb74d89d538195cb7fc25a3f807a173383ed652502d64346b3fc443,
NKE,2016,collected,https://www.sec.gov/Archives/edgar/data/320187/000032018716000339/nke-2016xdef14a.htm,part2_lived_values/data/raw/filings/nke_2016_000032018716000339.htm,1292842,069c01f1b200ae8ac22b8e3502f226c11193f7ff7fbc3bfe3044633f1bfc6cff,
NKE,2017,collected,https://www.sec.gov/Archives/edgar/data/320187/000032018717000127/nke-2017xdef14a.htm,part2_lived_values/data/raw/filings/nke_2017_000032018717000127.htm,1327479,9ee4160b94ba457624191147a7d1440a6e8fc25d82ddf990284cebba03c3756b,
NKE,2018,collected,https://www.sec.gov/Archives/edgar/data/320187/000032018718000144/nke-2018xdef14a.htm,part2_lived_values/data/raw/filings/nke_2018_000032018718000144.htm,1324105,9cb8db3c46a5b4b15332f809de7fd84054673c1a24fda6b2da07039ceaa13a60,
NKE,2019,collected,https://www.sec.gov/Archives/edgar/data/320187/000032018719000053/nike2019proxy.htm,part2_lived_values/data/raw/filings/nke_2019_000032018719000053.htm,1339031,c1fc1bb149e34cc6cc7de4da507fc47ab9a823f7f8bdba5642f7992836e748a2,
NKE,2020,collected,https://www.sec.gov/Archives/edgar/data/320187/000032018720000049/nike2020proxy.htm,part2_lived_values/data/raw/filings/nke_2020_000032018720000049.htm,1988007,d6287b400936c4054e479bd0e5fbf3cfa6e00a3003f6a77cdf7d43f71e7d6a94,
NKE,2021,collected,https://www.sec.gov/Archives/edgar/data/320187/000032018721000035/nike2021proxy.htm,part2_lived_values/data/raw/filings/nke_2021_000032018721000035.htm,1172587,325205383893bf8b37a139d0a7dc9969f40412ba1456fd062f110985b6e7430c,
NKE,2022,collected,https://www.sec.gov/Archives/edgar/data/320187/000032018722000041/nike2022proxy.htm,part2_lived_values/data/raw/filings/nke_2022_000032018722000041.htm,1129960,547c80b7b882d895ca3abfe0bc0dab07a93e7cb3fa194a8be5713dcfb4b18111,
NKE,2023,collected,https://www.sec.gov/Archives/edgar/data/320187/000032018723000040/nke-20230720.htm,part2_lived_values/data/raw/filings/nke_2023_000032018723000040.htm,1241587,412f55efed22fe9105c54a954db50c6878953b8afe15d36ceb0ced62ec1cde8f,
NKE,2024,collected,https://www.sec.gov/Archives/edgar/data/320187/000032018724000045/nke-20240725.htm,part2_lived_values/data/raw/filings/nke_2024_000032018724000045.htm,1215512,5335d4945c34fcd569dabf03230a243453ae3bb90cd38222df133558ce34da88,
SBUX,2016,collected,https://www.sec.gov/Archives/edgar/data/829224/000156761916001713/s001119x2_def14a.htm,part2_lived_values/data/raw/filings/sbux_2016_000156761916001713.htm,2757056,aaf2dfd34a72e65e01cfedb3d2c98bb13b2123eecc2f0b35f617716e720eb648,
SBUX,2017,collected,https://www.sec.gov/Archives/edgar/data/829224/000167276417000003/t1700114-def14a.htm,part2_lived_values/data/raw/filings/sbux_2017_000167276417000003.htm,2167992,d07002f8d46b0b17da51e86a547f2e9df611be85328a82c4eb6fff0eb6ee08d5,
SBUX,2018,collected,https://www.sec.gov/Archives/edgar/data/829224/000119312518021792/d440699ddef14a.htm,part2_lived_values/data/raw/filings/sbux_2018_000119312518021792.htm,1937322,630d92aa4a190e0107cce3c24f4d20375d9fed647a5241eb7d9b256562fdb176,
SBUX,2019,collected,https://www.sec.gov/Archives/edgar/data/829224/000119312519017145/d623511ddef14a.htm,part2_lived_values/data/raw/filings/sbux_2019_000119312519017145.htm,1373219,0bf037ae6a7d644175286ca3db7b23866079776ad4327952bc57119831f020a1,
