discovery_source,ticker,year,domain,query_url,homepage_url,query_status,capture_count,selected_capture_timestamp,selected_original_url,selected_replay_url,fetched,discovered_link_count,candidate_urls,error
,NKE,2019,nike.com,,http://www.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2020,about.nike.com,,https://about.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2020,about.nike.com,,https://www.about.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2020,about.nike.com,,http://about.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2020,nike.com,,https://www.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2020,about.nike.com,,http://www.about.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2020,nike.com,,http://nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2020,nike.com,,http://www.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2021,about.nike.com,,https://about.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2020,nike.com,,https://nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2021,about.nike.com,,https://www.about.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2021,about.nike.com,,http://about.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2021,nike.com,,https://www.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2021,about.nike.com,,http://www.about.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2021,nike.com,,https://nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,PSX,2016,phillips66.com,,https://phillips66.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2021,nike.com,,http://nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,NKE,2021,nike.com,,http://www.nike.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,PSX,2016,phillips66.com,,https://www.phillips66.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,PSX,2016,phillips66.com,,http://phillips66.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,PSX,2016,phillips66.com,,http://www.phillips66.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,TJX,2016,tjx.com,,https://tjx.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,TJX,2016,tjx.com,,http://www.tjx.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,TMO,2024,thermofisher.com,,https://thermofisher.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,TJX,2016,tjx.com,,https://www.tjx.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,TJX,2016,tjx.com,,http://tjx.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,TMO,2024,thermofisher.com,,http://www.thermofisher.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,TMO,2024,thermofisher.com,,https://www.thermofisher.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,TMO,2024,thermofisher.com,,http://thermofisher.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2016,unitedhealthgroup.com,,http://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2016,unitedhealthgroup.com,,https://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2016,unitedhealthgroup.com,,https://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2017,unitedhealthgroup.com,,https://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2016,unitedhealthgroup.com,,http://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2017,unitedhealthgroup.com,,http://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2017,unitedhealthgroup.com,,https://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2017,unitedhealthgroup.com,,http://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2018,unitedhealthgroup.com,,https://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2018,unitedhealthgroup.com,,https://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2018,unitedhealthgroup.com,,http://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2018,unitedhealthgroup.com,,http://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2019,unitedhealthgroup.com,,https://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2019,unitedhealthgroup.com,,http://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2019,unitedhealthgroup.com,,http://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2019,unitedhealthgroup.com,,https://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2020,unitedhealthgroup.com,,https://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2020,unitedhealthgroup.com,,https://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2020,unitedhealthgroup.com,,http://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2020,unitedhealthgroup.com,,http://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2021,unitedhealthgroup.com,,https://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2021,unitedhealthgroup.com,,https://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2021,unitedhealthgroup.com,,http://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2021,unitedhealthgroup.com,,http://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2022,unitedhealthgroup.com,,https://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2022,unitedhealthgroup.com,,https://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2022,unitedhealthgroup.com,,http://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2023,unitedhealthgroup.com,,https://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2022,unitedhealthgroup.com,,http://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2023,unitedhealthgroup.com,,https://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2023,unitedhealthgroup.com,,http://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2024,unitedhealthgroup.com,,http://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2016,corporate.exxonmobil.com,,https://corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2023,unitedhealthgroup.com,,http://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2016,corporate.exxonmobil.com,,https://www.corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2024,unitedhealthgroup.com,,http://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2024,unitedhealthgroup.com,,https://unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,UNH,2024,unitedhealthgroup.com,,https://www.unitedhealthgroup.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2016,corporate.exxonmobil.com,,http://corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2016,corporate.exxonmobil.com,,http://www.corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2017,corporate.exxonmobil.com,,http://corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2016,exxonmobil.com,,https://exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2016,exxonmobil.com,,http://exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2016,exxonmobil.com,,https://www.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2017,corporate.exxonmobil.com,,https://corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2017,corporate.exxonmobil.com,,https://www.corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2016,exxonmobil.com,,http://www.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2017,corporate.exxonmobil.com,,http://www.corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2017,exxonmobil.com,,https://exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2017,exxonmobil.com,,https://www.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2017,exxonmobil.com,,http://www.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2018,corporate.exxonmobil.com,,http://corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2017,exxonmobil.com,,http://exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2018,corporate.exxonmobil.com,,https://corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2018,corporate.exxonmobil.com,,https://www.corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2018,corporate.exxonmobil.com,,http://www.corporate.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2018,exxonmobil.com,,https://exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2018,exxonmobil.com,,http://exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2018,exxonmobil.com,,https://www.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
,XOM,2018,exxonmobil.com,,http://www.exxonmobil.com/,failed,0,,,,False,0,,ConnectError: [Errno 61] Connection refused
domain_cdx,ABBV,2020,abbvie.com,https://web.archive.org/cdx/search/cdx,,200,3808,,,,False,3,"[""https://www.abbvie.com/our-company/about-abbvie.html"", ""https://www.abbvie.com/our-company.html"", ""https://www.abbvie.com/our-company.html?cid=ppc_ppd_ggl_REP_JAN2020_abbvie_Exact_""]",
domain_cdx,ABBV,2018,abbvie.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,AMZN,2016,aboutamazon.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,ABBV,2019,abbvie.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,ABBV,2021,abbvie.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,ABBV,2017,abbvie.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,AMZN,2016,amazon.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,ABBV,2022,abbvie.com,https://web.archive.org/cdx/search/cdx,,200,5000,,,,False,3,"[""https://www.brandcentral.abbvie.com/about/"", ""https://www.abbvie.com/our-company.html"", ""https://www.abbvie.com/our-company.html?abbvie""]",
domain_cdx,AMZN,2017,aboutamazon.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,AMZN,2019,amazon.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,AMZN,2018,aboutamazon.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,AMZN,2017,amazon.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,AMZN,2019,aboutamazon.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,AMZN,2018,amazon.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ReadTimeout: The read operation timed out
domain_cdx,AXP,2021,americanexpress.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,AXP,2022,americanexpress.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,C,2016,citigroup.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,BMY,2016,bms.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,C,2017,citigroup.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,C,2018,citigroup.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,C,2019,citigroup.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,C,2020,citigroup.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,C,2021,citigroup.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,C,2022,citigroup.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CRM,2016,salesforce.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,COP,2016,conocophillips.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CRM,2017,salesforce.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CRM,2018,salesforce.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CRM,2020,salesforce.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CRM,2019,salesforce.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CVX,2017,chevron.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CVX,2016,chevron.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CVX,2019,chevron.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CVX,2018,chevron.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CVX,2021,chevron.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CVX,2020,chevron.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,CVX,2022,chevron.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,F,2016,corporate.ford.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,F,2017,corporate.ford.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,F,2016,ford.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,F,2017,ford.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,F,2018,corporate.ford.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,F,2019,corporate.ford.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,F,2018,ford.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HAL,2016,halliburton.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,F,2019,ford.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HAL,2018,halliburton.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HAL,2017,halliburton.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HAL,2020,halliburton.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HAL,2019,halliburton.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2016,homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2016,corporate.homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2017,homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2017,corporate.homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2018,homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2018,corporate.homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2019,corporate.homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2019,homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2020,homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2020,corporate.homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2021,corporate.homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,HD,2021,homedepot.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,IBM,2017,ibm.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,IBM,2019,ibm.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,JPM,2016,jpmorganchase.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,JPM,2018,jpmorganchase.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,LOW,2016,corporate.lowes.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,LOW,2016,lowes.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,LOW,2017,corporate.lowes.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,LOW,2017,lowes.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,LOW,2018,lowes.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,LOW,2018,corporate.lowes.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,LOW,2019,lowes.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,LOW,2019,corporate.lowes.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MCD,2016,corporate.mcdonalds.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MCD,2016,mcdonalds.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MCD,2017,corporate.mcdonalds.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MCD,2017,mcdonalds.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MCD,2018,mcdonalds.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MCD,2018,corporate.mcdonalds.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MCD,2019,corporate.mcdonalds.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MCD,2019,mcdonalds.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MDT,2016,medtronic.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MDT,2017,medtronic.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MDT,2019,medtronic.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MDT,2018,medtronic.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,META,2016,about.meta.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MDT,2020,medtronic.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,META,2017,about.meta.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,META,2016,facebook.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,META,2017,facebook.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,META,2018,about.meta.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,META,2018,facebook.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MRK,2016,merck.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MRK,2018,merck.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MRK,2017,merck.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2016,about.nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,MRK,2019,merck.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2017,about.nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2016,nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2017,nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2018,about.nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2018,nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2019,about.nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2019,nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2020,about.nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2021,about.nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
domain_cdx,NKE,2020,nike.com,https://web.archive.org/cdx/search/cdx,,failed,0,,,,False,0,[],ConnectError: [Errno 61] Connection refused
