ticker,company_name,sector,year,target_timestamp,acquisition_status,failure_reason,eligible_page_count,capture_count,eligible_capture_count,selected_capture_timestamp,selected_original_url,selected_replay_url
SCHW,Charles Schwab,Financials,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SCHW,Charles Schwab,Financials,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SCHW,Charles Schwab,Financials,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SCHW,Charles Schwab,Financials,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SCHW,Charles Schwab,Financials,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SCHW,Charles Schwab,Financials,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SLB,SLB (Schlumberger),Energy,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SLB,SLB (Schlumberger),Energy,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SLB,SLB (Schlumberger),Energy,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SLB,SLB (Schlumberger),Energy,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SLB,SLB (Schlumberger),Energy,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SLB,SLB (Schlumberger),Energy,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SLB,SLB (Schlumberger),Energy,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SLB,SLB (Schlumberger),Energy,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SLB,SLB (Schlumberger),Energy,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TGT,Target,Consumer Discretionary,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TGT,Target,Consumer Discretionary,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TGT,Target,Consumer Discretionary,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TGT,Target,Consumer Discretionary,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TGT,Target,Consumer Discretionary,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TGT,Target,Consumer Discretionary,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TGT,Target,Consumer Discretionary,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TGT,Target,Consumer Discretionary,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TGT,Target,Consumer Discretionary,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TJX,TJX Companies,Consumer Discretionary,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TJX,TJX Companies,Consumer Discretionary,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TJX,TJX Companies,Consumer Discretionary,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TJX,TJX Companies,Consumer Discretionary,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TJX,TJX Companies,Consumer Discretionary,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TJX,TJX Companies,Consumer Discretionary,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TJX,TJX Companies,Consumer Discretionary,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TJX,TJX Companies,Consumer Discretionary,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TJX,TJX Companies,Consumer Discretionary,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TMO,Thermo Fisher Scientific,Healthcare,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TMO,Thermo Fisher Scientific,Healthcare,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TMO,Thermo Fisher Scientific,Healthcare,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TMO,Thermo Fisher Scientific,Healthcare,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TMO,Thermo Fisher Scientific,Healthcare,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TMO,Thermo Fisher Scientific,Healthcare,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TMO,Thermo Fisher Scientific,Healthcare,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TMO,Thermo Fisher Scientific,Healthcare,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TMO,Thermo Fisher Scientific,Healthcare,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TSLA,Tesla,Consumer Discretionary,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TSLA,Tesla,Consumer Discretionary,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TSLA,Tesla,Consumer Discretionary,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TSLA,Tesla,Consumer Discretionary,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TSLA,Tesla,Consumer Discretionary,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TSLA,Tesla,Consumer Discretionary,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TSLA,Tesla,Consumer Discretionary,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TSLA,Tesla,Consumer Discretionary,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
TSLA,Tesla,Consumer Discretionary,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
UNH,UnitedHealth Group,Healthcare,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
UNH,UnitedHealth Group,Healthcare,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
UNH,UnitedHealth Group,Healthcare,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
UNH,UnitedHealth Group,Healthcare,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
UNH,UnitedHealth Group,Healthcare,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
UNH,UnitedHealth Group,Healthcare,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
UNH,UnitedHealth Group,Healthcare,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
UNH,UnitedHealth Group,Healthcare,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
UNH,UnitedHealth Group,Healthcare,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
VLO,Valero Energy,Energy,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
VLO,Valero Energy,Energy,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
VLO,Valero Energy,Energy,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
VLO,Valero Energy,Energy,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
VLO,Valero Energy,Energy,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
VLO,Valero Energy,Energy,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
VLO,Valero Energy,Energy,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
VLO,Valero Energy,Energy,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
VLO,Valero Energy,Energy,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
WFC,Wells Fargo,Financials,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
WFC,Wells Fargo,Financials,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
WFC,Wells Fargo,Financials,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
WFC,Wells Fargo,Financials,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
WFC,Wells Fargo,Financials,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
WFC,Wells Fargo,Financials,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
WFC,Wells Fargo,Financials,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
WFC,Wells Fargo,Financials,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
WFC,Wells Fargo,Financials,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
XOM,ExxonMobil,Energy,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
XOM,ExxonMobil,Energy,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
XOM,ExxonMobil,Energy,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
XOM,ExxonMobil,Energy,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
XOM,ExxonMobil,Energy,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
XOM,ExxonMobil,Energy,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
XOM,ExxonMobil,Energy,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
XOM,ExxonMobil,Energy,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
XOM,ExxonMobil,Energy,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
