doc_id,ticker,company_name,sector,year,accession_number,clean_text_sha256,dominant_topic_id,dominant_topic_score,nmf_topic_1_score,nmf_topic_2_score,nmf_topic_3_score,nmf_topic_4_score,nmf_topic_5_score,nmf_topic_6_score,nmf_topic_7_score,nmf_topic_8_score
NKE-2021,NKE,Nike,Consumer Discretionary,2021,0000320187-21-000035,bcf056a0a5d29956ba99c46c614c8bf9278b18362c0e6f2746757c66dbddca90,nmf_topic_4,0.13177154,0.0,0.02616266,0.08688253,0.13177154,0.04041804,0.00682715,0.00305297,0.0
NKE-2022,NKE,Nike,Consumer Discretionary,2022,0000320187-22-000041,b733bb24dc256bf36429c8fa1241aafe2dca35ba30d522d7e0e782bc042511cb,nmf_topic_4,0.135138,0.02634428,0.01970232,0.07694525,0.135138,0.03616675,0.00894355,0.00180499,0.0
NKE-2023,NKE,Nike,Consumer Discretionary,2023,0000320187-23-000040,feeadb0983ce8987ced3c4eee68859e22b35e6cd4e0961196d6b3596835c449f,nmf_topic_4,0.14171572,0.00532269,0.01384239,0.05052927,0.14171572,0.10347081,0.0,0.00155631,0.0
NKE-2024,NKE,Nike,Consumer Discretionary,2024,0000320187-24-000045,3b5cfefa13538e12a4a0a82e4f7951cbaeb66e071502e981d8cd43b362c8d9f7,nmf_topic_4,0.15182771,0.0,0.03371195,0.05069811,0.15182771,0.05904484,0.0,0.0,0.0
SBUX-2016,SBUX,Starbucks,Consumer Discretionary,2016,0001567619-16-001713,013432a6f81fd950d6bca0bd632221b26ba3d27e6cd6106e1ba9286d4848b8c1,nmf_topic_3,0.1524624,0.00916405,0.01240868,0.1524624,0.00795506,0.03165262,0.0265825,0.02788479,0.03751966
SBUX-2017,SBUX,Starbucks,Consumer Discretionary,2017,0001672764-17-000003,59b29687d338ecdcdb9e729c1f7ac68706bb9eb612e279de3fc1f66920adb103,nmf_topic_3,0.1587801,0.0,0.02000885,0.1587801,0.0,0.03070373,0.02424444,0.03463785,0.02489107
SBUX-2018,SBUX,Starbucks,Consumer Discretionary,2018,0001193125-18-021792,28b9e0f42ecede08601a1c5c9b2074ae320eabac8a1bb375d5c15e724f1e5e75,nmf_topic_3,0.14814075,0.0,0.0301131,0.14814075,0.0,0.0340525,0.01204201,0.04274909,0.02413121
SBUX-2019,SBUX,Starbucks,Consumer Discretionary,2019,0001193125-19-017145,8ba626f27d38571d2de366f01645eee8d2fbea8406de582ad0ff9f4d7078c313,nmf_topic_2,0.1627163,0.01124369,0.1627163,0.07009311,0.0,0.02058924,0.01206495,0.00204305,0.0
SBUX-2020,SBUX,Starbucks,Consumer Discretionary,2020,0001206774-20-000230,133b9a5116c6aace006fe7344cb6d8ded7a9482c649a234954d9ca6ce42d1a13,nmf_topic_1,0.08538218,0.08538218,0.0,0.06057649,0.0481367,0.00273924,0.03833321,0.05791097,0.02591663
SBUX-2021,SBUX,Starbucks,Consumer Discretionary,2021,0000829224-21-000017,b6d7d820639bdad79e86765561790570d4222ad360351f7e13b2c6f337ede9b7,nmf_topic_7,0.11661564,0.07261792,0.0,0.05617464,0.0643657,0.0,0.02161086,0.11661564,0.01625316
SBUX-2022,SBUX,Starbucks,Consumer Discretionary,2022,0001206774-22-000270,217a8c8942d648dcd7da56fc3007b17b2d002a4dd26e0ebb90cc7fefae39297e,nmf_topic_4,0.13072179,0.03535319,0.0,0.07972448,0.13072179,0.00965003,0.0118425,0.03005037,0.00189921
SBUX-2023,SBUX,Starbucks,Consumer Discretionary,2023,0000829224-23-000007,915b086d98e279e61add9c832fbd100aee4fe6f0cfdc7e36fe3c84bb54ef3eb5,nmf_topic_4,0.17791813,0.01358153,0.0,0.06493115,0.17791813,0.00831834,0.00605188,0.03643356,0.0
TGT-2016,TGT,Target,Consumer Discretionary,2016,0001308179-16-000375,c55a66033ac0f08288069f92856ca8cd0dc1fdf654ea410dc425d1a8c57baf88,nmf_topic_1,0.11286972,0.11286972,0.06479708,0.03132892,0.01314047,0.00860637,0.04224633,0.01091211,0.00451346
TGT-2017,TGT,Target,Consumer Discretionary,2017,0001308179-17-000174,13c6bcf62b1a4e4977561e12a6c5128dd815fd4dbf9f3300b79053b7a82dba12,nmf_topic_1,0.11531642,0.11531642,0.0,0.02886874,0.03629939,0.00808033,0.05775907,0.0,0.04689914
TGT-2018,TGT,Target,Consumer Discretionary,2018,0001308179-18-000237,6ac0a1f70ef723113f9ae95ffd18c7caa17fdae37e7a2d4e61ee9b12058457bd,nmf_topic_1,0.1036745,0.1036745,0.0,0.03364763,0.04530306,0.01049972,0.06231169,0.0,0.0475251
TGT-2019,TGT,Target,Consumer Discretionary,2019,0001308179-19-000197,9ef7c83aeb4b5542d690f776dfa949719012a32c7c5a7eb6d44b170e70d1addd,nmf_topic_1,0.10425538,0.10425538,0.0,0.02971246,0.04951582,0.0065984,0.06158808,0.0,0.0504653
TGT-2020,TGT,Target,Consumer Discretionary,2020,0001308179-20-000217,ddb7c0677bca117c0370275155d30586fb5b4da9ed519722a11d7067abf89a24,nmf_topic_1,0.08393226,0.08393226,0.00094571,0.01710105,0.07199601,0.0,0.06767203,0.0,0.05152531
TGT-2021,TGT,Target,Consumer Discretionary,2021,0001308179-21-000258,306f534695a2bbc6ec4a0c24482074ee5c3fbcefe713ac477bc257fd9ae39fbb,nmf_topic_2,0.17358534,0.0,0.17358534,0.01567441,0.03036394,0.00421632,0.03376532,0.0,0.01093921
TGT-2022,TGT,Target,Consumer Discretionary,2022,0001308179-22-000265,6a8d6eed206baffc4a18c7bc2c79600db6a75cdaf8c654cea06d455e34770614,nmf_topic_2,0.15380204,0.0,0.15380204,0.0,0.07698595,0.00354119,0.0,0.03207257,0.0
TGT-2023,TGT,Target,Consumer Discretionary,2023,0001308179-23-000828,6435efa570a017f5cfe6c74788e2359da6e8d2f1c7906b1f706efce09c475302,nmf_topic_2,0.12867145,0.0,0.12867145,0.0,0.07820525,0.00920456,0.00916384,0.04349996,0.0
TGT-2024,TGT,Target,Consumer Discretionary,2024,0001308179-24-000626,6ad5af5eeef012b093e1288750fd3c0858204d8917cc89f42f625c38c4427983,nmf_topic_2,0.10332016,0.0,0.10332016,0.01924039,0.09689462,0.01434085,0.00682709,0.03151701,0.00060595
LOW-2016,LOW,Lowe's,Consumer Discretionary,2016,0001193125-16-536350,4e444bcb15b9956b513c3e3b4a04d0c1fc8e287473181e01f9d29658cdc97dd7,nmf_topic_1,0.07546079,0.07546079,0.05043795,0.05847159,0.04137453,0.01288473,0.03426747,0.0,0.03610559
LOW-2017,LOW,Lowe's,Consumer Discretionary,2017,0001193125-17-131092,fd4c8d79413520ab9e2f1f02ea56f200133c59680d85613f688c5ab65b0f3850,nmf_topic_2,0.10611391,0.0242484,0.10611391,0.07782337,0.01921173,0.02202431,0.04364595,0.0,0.01514417
LOW-2018,LOW,Lowe's,Consumer Discretionary,2018,0001193125-18-123722,1424fee7dd98c680673a27b58d6567350983af8de7e2bc044f44017eae357157,nmf_topic_2,0.1174846,0.02060796,0.1174846,0.07301929,0.01964742,0.02300558,0.03688997,0.0,0.01663705
LOW-2019,LOW,Lowe's,Consumer Discretionary,2019,0001193125-19-110021,4a769062f6e0dc5c922d31928ffde0a18c6c7e294fa8fc83761347d827b4f675,nmf_topic_2,0.12888814,0.01924284,0.12888814,0.06892824,0.0140978,0.02272841,0.0309058,0.0,0.03235738
LOW-2020,LOW,Lowe's,Consumer Discretionary,2020,0001193125-20-108770,08e4857cc63c99e3804c6f270c6e4dd9e8fbe36ea81fc67ccb0ce82cc4b0807f,nmf_topic_2,0.10623936,0.02645452,0.10623936,0.07100721,0.02860263,0.02573225,0.02771754,0.0,0.02560023
LOW-2021,LOW,Lowe's,Consumer Discretionary,2021,0001193125-21-117203,c646cc0f2473b05a3a8d43b867d149d5ded86776caa4f1d7f18302c960b2a5f3,nmf_topic_2,0.17424954,0.0,0.17424954,0.03467539,0.06966988,0.00814379,0.0,0.0,0.0
LOW-2022,LOW,Lowe's,Consumer Discretionary,2022,0001193125-22-105006,3e20cc40dab96eb5f5fa95cfdb320bb5e3433226663a69a821e93833e8b4c943,nmf_topic_4,0.14641637,0.00211273,0.09253216,0.02279455,0.14641637,0.01375003,0.0,0.00771059,0.009847
LOW-2023,LOW,Lowe's,Consumer Discretionary,2023,0001193125-23-099980,dd989960ae946a111c9dc96a8201044d05c596eaf3c6bd6a04d518ff3a0ae497,nmf_topic_4,0.15344055,0.0,0.09567783,0.02129169,0.15344055,0.01470333,0.0,0.0,0.00698775
LOW-2024,LOW,Lowe's,Consumer Discretionary,2024,0001193125-24-100050,1cdec03a5139506fd0a5fb66ba954c03973e580b066e9ac4cbd388704e41866d,nmf_topic_4,0.15925549,0.01128936,0.07849757,0.01397991,0.15925549,0.00840486,0.0,0.00828045,0.01474005
TJX-2016,TJX,TJX Companies,Consumer Discretionary,2016,0001193125-16-568937,0fb4a549e3e8ec59d75eeffb46f8abb70e18c910bd01a165999535a0d8a41bcd,nmf_topic_1,0.12853012,0.12853012,0.0,0.0653678,0.0,0.00287637,0.00828286,0.0,0.03686349
TJX-2017,TJX,TJX Companies,Consumer Discretionary,2017,0001193125-17-142785,db31611ecac42db2d6b5ad9ec406c6c0b56882cf0ba2b8440d8d484fcd8f534c,nmf_topic_1,0.12167453,0.12167453,0.05828158,0.0043187,0.0,0.00296807,0.03250895,0.01543022,0.02498448
TJX-2018,TJX,TJX Companies,Consumer Discretionary,2018,0001193125-18-133349,a5d8a1b3372ab4702b7a9e3d175ec17dbd5ebfa29d3dfdfdc3e6499abdf3840d,nmf_topic_1,0.10808168,0.10808168,0.0684345,0.00626379,0.00029454,0.00249904,0.03864506,0.0089137,0.04113379
TJX-2019,TJX,TJX Companies,Consumer Discretionary,2019,0001193125-19-119221,108880362bfcee84419846d8698806cef25cb4b951616ae634b54babf1c6a912,nmf_topic_1,0.10500736,0.10500736,0.06362408,0.00456678,0.0,0.00065086,0.042982,0.01942601,0.03518712
TJX-2020,TJX,TJX Companies,Consumer Discretionary,2020,0001193125-20-116317,66f18518d51dbc3e1cc124860b0b627237d339bea0341265679d38da7e09bf93,nmf_topic_1,0.07559456,0.07559456,0.04248314,0.01900777,0.04169076,0.00706552,0.04754202,0.01737144,0.03762754
TJX-2021,TJX,TJX Companies,Consumer Discretionary,2021,0000109198-21-000016,fac92aaa1589e9f07f9b935fbeae9761b65006846b0e1f08ec50332197146166,nmf_topic_4,0.08186385,0.06615252,0.02780977,0.01095173,0.08186385,0.00035265,0.04337286,0.03966191,0.06100852
TJX-2022,TJX,TJX Companies,Consumer Discretionary,2022,0000109198-22-000024,a8969352583e5e64ac1a4a0a9d2b15a9a8e07e654b949b0889212bef22b6db7e,nmf_topic_7,0.19960875,0.03039747,0.0,0.0,0.08626092,0.00143188,0.00510476,0.19960875,0.03047317
TJX-2023,TJX,TJX Companies,Consumer Discretionary,2023,0000109198-23-000014,85199c90acdd50849a6edf6f6cafb266e992397d4e5b35323527f40352e7ae86,nmf_topic_7,0.24418352,0.0,0.0,0.00513772,0.06777624,0.00859378,0.0,0.24418352,0.0168244
TJX-2024,TJX,TJX Companies,Consumer Discretionary,2024,0000109198-24-000023,0c0dc0440cb12bf0fd158fda6ed4fdb2fb1eb918631f07cb0bedadbf2d37268f,nmf_topic_7,0.2333141,0.0,0.00287598,0.02417389,0.05875247,0.00290543,0.0,0.2333141,0.02051059
F-2016,F,Ford Motor,Consumer Discretionary,2016,0001047469-16-011835,fec7406ea2090c6d3f920bc43d90140dc1bf8048c5bc828b9b05cb82103659c7,nmf_topic_4,0.13323688,0.04324032,0.08340176,0.0,0.13323688,0.00613684,0.0,0.0,0.0
F-2017,F,Ford Motor,Consumer Discretionary,2017,0001047469-17-002228,5ccd56cf5eaf469eff23c903dab5542e4baf98f33c5c5a9f456bdba44c3cbc57,nmf_topic_4,0.18520969,0.00988146,0.06087001,0.00527065,0.18520969,0.0,0.0,0.0,0.0
F-2018,F,Ford Motor,Consumer Discretionary,2018,0001047469-18-002333,3320b5320d4278a67e56cf624c8b17c1a211cbdc73b810b439cc56ebc5a623c7,nmf_topic_4,0.19023135,0.0343197,0.0538454,0.0,0.19023135,0.0,0.0,0.0,0.0
F-2019,F,Ford Motor,Consumer Discretionary,2019,0001047469-19-001743,a0d03e779080d25f9b75c2e2843fab02ab89e8c0c9fd12b20b7e5651f71bf87c,nmf_topic_4,0.20716125,0.04669311,0.02058153,0.0,0.20716125,0.0,0.0,0.0,0.0
F-2020,F,Ford Motor,Consumer Discretionary,2020,0001047469-20-002039,d78b7240eaa5cff3dfa7cdf29cf1cbd0fe13780e0336af8a9c7ff8439256449c,nmf_topic_4,0.21523716,0.04235164,0.00549506,0.0,0.21523716,0.0,0.00052839,0.0,0.0
F-2021,F,Ford Motor,Consumer Discretionary,2021,0001047469-21-000813,97c05c6e12d1735242680c6aa247aa5354101dcfae5737d964ea37f2e6f514ca,nmf_topic_4,0.22840316,0.03154077,0.00795723,0.0,0.22840316,0.0,0.0,0.0,0.0
F-2022,F,Ford Motor,Consumer Discretionary,2022,0001104659-22-041499,d83eeab65b61ad918c9718d62768a51af03c69a39df147dbc7c56366bb89c260,nmf_topic_4,0.2611526,0.00413218,0.0,0.0,0.2611526,0.0,0.0,0.0,0.0
F-2023,F,Ford Motor,Consumer Discretionary,2023,0001558370-23-005203,08cb3f8e8e80408ccf1572663792445f5e85b56f09964028ee26ac4f49ecdd71,nmf_topic_4,0.26786279,0.00236501,0.0,0.0,0.26786279,0.0,0.0,0.0037865,0.0
F-2024,F,Ford Motor,Consumer Discretionary,2024,0001104659-24-040871,ac675cd5c3bfbe0efcfb9b96d5a5a3e0c8dc0506cae93df29a5339e38f32ddca,nmf_topic_4,0.26382034,0.0,0.00024352,0.0,0.26382034,0.0,0.0,0.00339389,0.0
XOM-2016,XOM,ExxonMobil,Energy,2016,0001193125-16-539460,ba1289febe782b983b00356edc04bf5e8d61735c78da710c7929dd4cd82897d4,nmf_topic_8,0.09291899,0.0348117,0.01828574,0.08317989,0.00769061,0.02567552,0.05353244,0.01059512,0.09291899
XOM-2017,XOM,ExxonMobil,Energy,2017,0001193125-17-122538,7ea05f443f6862e4e6e22e29762ad1bd970ba0c2c07c569525ff10fcd81cb102,nmf_topic_8,0.089838,0.03941461,0.01929263,0.08262262,0.00899033,0.02893773,0.0415209,0.0151993,0.089838
XOM-2018,XOM,ExxonMobil,Energy,2018,0001193125-18-115091,9057d76f008e97fd12737dc1c73a84b1ef729b24425e8095dd3d32f0c1690f5a,nmf_topic_8,0.09373219,0.03414178,0.02040506,0.08046119,0.00817045,0.0313731,0.04483207,0.01425921,0.09373219
XOM-2019,XOM,ExxonMobil,Energy,2019,0001193125-19-103474,cbfe54080813475630872a1c0128362d67ce534a44456d8fd0bbf720186093d3,nmf_topic_1,0.08825056,0.08825056,0.05648321,0.00545161,0.00496108,0.01200197,0.04413512,0.02423332,0.03467598
XOM-2020,XOM,ExxonMobil,Energy,2020,0001193125-20-102226,ed9734d515cc9aeabcac5b865a48d7b2ba6856481b3b887a09c04411f7707d0e,nmf_topic_2,0.07936153,0.07807647,0.07936153,0.00965386,0.0117417,0.014234,0.04208751,0.01879446,0.02957111
XOM-2022,XOM,ExxonMobil,Energy,2022,0001193125-22-098314,4cf58fd1213e408d8b44709949e1f8bd515edb86d8908beaa3cfa6b987b66862,nmf_topic_2,0.14557238,0.0,0.14557238,0.0,0.09004916,0.0,0.0,0.0189314,0.0
XOM-2023,XOM,ExxonMobil,Energy,2023,0001193125-23-100079,ad1f40c36d2001137a99aed4e99782a35992d224bf92314c8d48ad9d235b5f00,nmf_topic_2,0.16412499,0.0,0.16412499,0.0,0.0879372,0.0,0.0,0.02026793,0.0
XOM-2024,XOM,ExxonMobil,Energy,2024,0001193125-24-092545,ed34e249e828f7fdb79345e9e90397ef44299d798c89e56b811b3bfc6e5db0d7,nmf_topic_2,0.18720274,0.0,0.18720274,0.0,0.06645313,0.0,0.0,0.02441542,0.0
CVX-2016,CVX,Chevron,Energy,2016,0001193125-16-533382,5d5d01916db3b75e31cb56efb55743f41a608ad350cb2865b8d58ffc9aced2d2,nmf_topic_1,0.14242677,0.14242677,0.0,0.04653584,0.0,0.00772008,0.04844164,0.0,0.02075342
CVX-2017,CVX,Chevron,Energy,2017,0001193125-17-119801,380a1b12271e138303678166c543858008ab437cb27c3be9e48ef70de9098457,nmf_topic_1,0.13821395,0.13821395,0.0,0.05023204,0.0,0.01239544,0.04208239,0.0,0.02559376
CVX-2018,CVX,Chevron,Energy,2018,0001193125-18-112804,3cf48b6d1059977aa58fadee74b7b81a0ee9778c07e0cd51dc080229cd66ae1b,nmf_topic_1,0.13738977,0.13738977,0.0,0.0561936,0.0,0.0101732,0.0509334,0.0,0.02151769
CVX-2019,CVX,Chevron,Energy,2019,0001193125-19-106207,bc38b6d49f1ef03bfe4b4d8409d796647bc85755d47b97369ddd103df7bd0d4c,nmf_topic_1,0.12697934,0.12697934,0.0,0.05931078,0.00370159,0.00986072,0.05288709,0.0,0.02287179
CVX-2020,CVX,Chevron,Energy,2020,0001193125-20-100407,4e534f8284830e0d1ed7d2a4b431ec72dc863c0e6cce00d6063bd0173b554d0c,nmf_topic_1,0.07706434,0.07706434,0.06836817,0.06323618,0.02944466,0.0,0.02536709,0.0,0.0181928
CVX-2021,CVX,Chevron,Energy,2021,0001193125-21-109793,5148aea5e58335b0ece25e369edec28c49a4d3dadb125f419257fb66034268bf,nmf_topic_3,0.11631926,0.0,0.07884544,0.11631926,0.07105368,0.00022676,0.0,0.0,0.0
CVX-2022,CVX,Chevron,Energy,2022,0001193125-22-098301,cdd1016827ab73dfa5a7206167b595e5ce9b411e81d374dfa1f93871fe0e1257,nmf_topic_4,0.10479258,0.0,0.06042693,0.08220676,0.10479258,0.0,0.0,0.0,0.0
CVX-2023,CVX,Chevron,Energy,2023,0001193125-23-099292,b4c3536c0f416ed1b2b26349d9c784ee3383c81c251fccfe61f2a1e02ec77fe8,nmf_topic_4,0.09091187,0.0,0.09021876,0.05495311,0.09091187,0.0,0.0,0.00433224,0.0
CVX-2024,CVX,Chevron,Energy,2024,0001193125-24-091327,b73db5da365454fd87ed8d1675c5745dee1e4b32d8e32ed7d588f67fea826731,nmf_topic_4,0.08986311,0.0,0.08221537,0.05351295,0.08986311,0.0,0.0,0.00665998,0.0
COP-2016,COP,ConocoPhillips,Energy,2016,0001047469-16-011624,ee8e41f0226b06caac50f53313787333b4e55458bbd7d636179d922fac2c2a01,nmf_topic_3,0.08632771,0.05796802,0.05597678,0.08632771,0.0,0.00178031,0.04827479,0.0,0.02764534
COP-2017,COP,ConocoPhillips,Energy,2017,0001047469-17-002284,b2f13c8fb86532f7705521add72a3c126c877fa1bdb85cf39e846f0c4248f54d,nmf_topic_2,0.1540595,0.02498467,0.1540595,0.05626656,0.0016114,0.0,0.0,0.0,0.00237972
COP-2018,COP,ConocoPhillips,Energy,2018,0001206774-18-001045,0195b491efa0ff134f0b01bab00ad804c24878881e4fd49a564261216e080f39,nmf_topic_2,0.19548939,0.02918467,0.19548939,0.01231549,0.0,0.0,0.0,0.0,0.0
COP-2019,COP,ConocoPhillips,Energy,2019,0001206774-19-001161,19bb44ed3f559bb948ff609000736479fdf104a69c14d8b47bb5bfc7885b9637,nmf_topic_2,0.22836594,0.01532602,0.22836594,0.0,0.0,0.0,0.0,0.0,0.0
COP-2020,COP,ConocoPhillips,Energy,2020,0001206774-20-000973,7bac6d2ad8674f2ce15bc3a15ac54c816180112264efc09890d7da6297ff82a7,nmf_topic_2,0.23527306,0.00760387,0.23527306,0.01316574,0.0,0.0,0.0,0.0,0.0
COP-2021,COP,ConocoPhillips,Energy,2021,0001206774-21-000875,d89a3d30648bbb505ce0cfdc5b8011c1fd29cb26b783caba048061f312fc2d28,nmf_topic_2,0.22816595,0.0,0.22816595,0.0185246,0.0,0.0,0.0,0.0,0.0
COP-2022,COP,ConocoPhillips,Energy,2022,0001206774-22-000879,e526f60baa6517b451d44b6778c3f5b8dc211820fc8ae3eaec8a70a814572124,nmf_topic_2,0.09042123,0.07540513,0.09042123,0.0,0.05751296,0.0,0.0,0.02368723,0.0
COP-2023,COP,ConocoPhillips,Energy,2023,0001308179-23-000477,9549325f77e080ce671822f5b9e5b34d98c5cf91331ce80cf858464ab5b8c85f,nmf_topic_7,0.17067591,0.06756804,0.03341894,0.0,0.03453388,0.0,0.0,0.17067591,0.0
COP-2024,COP,ConocoPhillips,Energy,2024,0001308179-24-000384,61a2ef10454148eba568295033ed680262c96e781b4054353c3347e18ee6f1b7,nmf_topic_7,0.1678895,0.04710303,0.0518864,0.0,0.039476,0.0,0.0,0.1678895,0.0
EOG-2016,EOG,EOG Resources,Energy,2016,0001193125-16-508576,d7f19fe88beeaeb9265ac6c01bf199798e57dc0f8e300c17827185028c45472a,nmf_topic_1,0.10957284,0.10957284,0.0,0.10052324,0.0,0.03499509,0.0,0.0,0.03336808
EOG-2017,EOG,EOG Resources,Energy,2017,0001193125-17-086309,0bec0851e5895d2385ab355e0e33f4dce003af66be7f418c966f365c2b86cfe7,nmf_topic_1,0.11507781,0.11507781,0.0,0.10164204,0.0,0.03410888,0.0016269,0.0,0.03389864
EOG-2018,EOG,EOG Resources,Energy,2018,0001193125-18-084042,d50330030927b1f82502c0712deafcf1a055b827829a5eefe52888d0d2e1a5bf,nmf_topic_1,0.11709633,0.11709633,0.0,0.0964719,0.0,0.03253241,0.0,0.0,0.03453184
EOG-2019,EOG,EOG Resources,Energy,2019,0001193125-19-080799,ee3434608568319d22a57dc77d326df2ee9c808171fda9123778ff88f0bff129,nmf_topic_1,0.11038193,0.11038193,0.0,0.09951048,0.0,0.0379912,0.0,0.0,0.0370654
EOG-2020,EOG,EOG Resources,Energy,2020,0001193125-20-080817,a9258ddcdbf1fc4c9ffd7a199f8d9739e96fbe3afb15ce0871591e8137dd948d,nmf_topic_1,0.10300782,0.10300782,0.0,0.10129714,0.0,0.04342003,0.0,0.0,0.04328246
EOG-2021,EOG,EOG Resources,Energy,2021,0001193125-21-087493,f670b1266aef27814bb435462d4bcc35e1032363231ef3ef819aca56cd36c031,nmf_topic_3,0.11653469,0.05505868,0.0,0.11653469,0.0816276,0.01698757,0.0,0.0,0.02319717
EOG-2022,EOG,EOG Resources,Energy,2022,0001193125-22-071943,78808b66316be99dfaa19ff34c29056c0839262f50c8d21235e30a697f18e0b4,nmf_topic_4,0.12603333,0.02217802,0.0,0.10698762,0.12603333,0.01170892,0.0,0.00044649,0.01672653
EOG-2023,EOG,EOG Resources,Energy,2023,0001193125-23-100629,9535cb4d46bae2423258cce755e1fa7c281fd6fcdaf26dc4d57a8ca3f4c38770,nmf_topic_4,0.13601269,0.02319603,0.0,0.09776464,0.13601269,0.01342947,0.0,0.00274438,0.01318626
EOG-2024,EOG,EOG Resources,Energy,2024,0001193125-24-080647,7d497e4dbed6b148af6fa3ad0d14c98aab4acb296647f2332c8d072a12a64490,nmf_topic_4,0.1268039,0.02599859,0.0,0.09811669,0.1268039,0.01138269,0.0,0.0064347,0.01335148
SLB-2016,SLB,SLB (Schlumberger),Energy,2016,0001193125-16-468583,c16c76390dee9f2f707754c766a16c73c250bb5b125ff64563b6c86b808bdbfd,nmf_topic_8,0.18566644,0.1107758,0.0,0.01498566,0.0,0.00869003,0.01145988,0.0,0.18566644
SLB-2017,SLB,SLB (Schlumberger),Energy,2017,0001308179-17-000018,fa4efe09a4be8d5c6e12b0142a547b06f95e36d8f69565d6a74326aa19c24633,nmf_topic_8,0.17559895,0.12584995,0.0,0.01957709,0.0,0.00455453,0.0,0.0,0.17559895
SLB-2018,SLB,SLB (Schlumberger),Energy,2018,0001308179-18-000016,7b05c2cf4df391e1367d94df7d847518b9b78536cbae2d02615e4d03a723a68b,nmf_topic_8,0.18096224,0.12559927,0.0,0.00924872,0.0,0.02868551,0.0,0.0,0.18096224
SLB-2019,SLB,SLB (Schlumberger),Energy,2019,0001308179-19-000005,1e02c9d6a842b2b07b645c8155813202ae843b633a7560dc5ec783fee654d343,nmf_topic_8,0.20131324,0.11671977,0.0,0.02878994,0.0,0.0,0.0,0.00196117,0.20131324
SLB-2020,SLB,SLB (Schlumberger),Energy,2020,0001308179-20-000009,47f51bc9ec3f7591a6347e4bb09f8acf97a95300d83e5597c4f92c20b50a7f0b,nmf_topic_8,0.20037406,0.12204732,0.0,0.02484876,0.0,0.0,0.00664225,0.0,0.20037406
SLB-2021,SLB,SLB (Schlumberger),Energy,2021,0001308179-21-000014,03cfacce9a4f0b846780504795071a92159f3546d70e485bbb8e9ece5a009d96,nmf_topic_8,0.17814547,0.13193098,0.0,0.00365155,0.0,0.0,0.01475656,0.0,0.17814547
SLB-2022,SLB,SLB (Schlumberger),Energy,2022,0001308179-22-000016,0e8b43686278ed1cb8e66b187b49f8ef126f0e98c20efabbf792aeab917572bd,nmf_topic_8,0.16881929,0.11296219,0.0,0.0,0.0,0.00515292,0.03708036,0.03551375,0.16881929
SLB-2023,SLB,SLB (Schlumberger),Energy,2023,0001308179-23-000057,69877a14ae96bbdff0689fa9ae41118f2a13769ca01b972573c6df363ef3ccc8,nmf_topic_8,0.17346048,0.06532249,0.0,0.0,0.04080102,0.02095905,0.01470063,0.06096523,0.17346048
SLB-2024,SLB,SLB (Schlumberger),Energy,2024,0001308179-24-000033,0126eddbd052bd1d594b30e16f7dba466c0ae159a95b88f0cefb6045c78b215f,nmf_topic_7,0.2099031,0.0,0.09160387,0.0,0.0,0.0,0.0,0.2099031,0.02370619
MPC-2016,MPC,Marathon Petroleum,Energy,2016,0001193125-16-505314,3439d034519f96acc4ad383376f72c088ce9c472cc10947384ea5426935d3b17,nmf_topic_1,0.08460426,0.08460426,0.01292449,0.05389706,0.02570005,0.02220439,0.02342929,0.0,0.0319045
MPC-2017,MPC,Marathon Petroleum,Energy,2017,0001193125-17-083730,4cb19e99e426ace854185cabce0e0d584104e88dfbf07ff01354ea14b1b78847,nmf_topic_1,0.08870935,0.08870935,0.06803323,0.02837668,0.02534543,0.01198375,0.01440292,0.00188096,0.01861223
MPC-2018,MPC,Marathon Petroleum,Energy,2018,0001193125-18-084039,5c59318e542f977cd17de45fc0f3bdcad6459d7b6f865fcf2c69012b717c376e,nmf_topic_2,0.08694434,0.08235479,0.08694434,0.01139917,0.02649185,0.00562089,0.04275627,0.0,0.00120539
MPC-2019,MPC,Marathon Petroleum,Energy,2019,0001510295-19-000021,dff0c6cd47c0efd7e7861cf06af663e658594e2b97b72742ea3259e1f2b80ef2,nmf_topic_2,0.09998376,0.09312459,0.09998376,0.01422978,0.01187287,0.01579618,0.00164035,0.0,0.0333448
MPC-2020,MPC,Marathon Petroleum,Energy,2020,0001510295-20-000017,c7a4e43f905011ab50baffa31638241eef2976f78efd649f55d23a4e4a56fdb1,nmf_topic_1,0.0960136,0.0960136,0.03659504,0.03123325,0.04522879,0.01380538,0.0209099,0.0,0.04194008
MPC-2021,MPC,Marathon Petroleum,Energy,2021,0001510295-21-000046,beeeaa4eba4b98af982844df6db17f50902be1dd58e14f4870de3bc102bb05a9,nmf_topic_3,0.07034368,0.04545331,0.0158146,0.07034368,0.05753044,0.01486392,0.03069291,0.0051663,0.03097112
MPC-2022,MPC,Marathon Petroleum,Energy,2022,0001510295-22-000023,f57be80e5249684a600d192581130fb25cb625d2905fe775f2826a6576e87913,nmf_topic_4,0.10508997,0.07446938,0.00535374,0.03607539,0.10508997,0.0,0.03365926,0.0,0.03711269
MPC-2023,MPC,Marathon Petroleum,Energy,2023,0001510295-23-000028,423f42ba22efcf78af0637e807385e4ae6c07ce1bea082b9fca445789f604a73,nmf_topic_4,0.13784097,0.03707706,0.0,0.03579803,0.13784097,0.0,0.01163099,0.01622904,0.03129589
